index,original,date,input,output
749,8253,2017,<extra_id_0> is the head of the government of Taiwan.,<extra_id_0> Lai Ching-te <extra_id_1>
750,8260,2017,<extra_id_0> is the head of the government of Thailand.,<extra_id_0> Prayut Chan-ocha <extra_id_1>
751,8271,2017,<extra_id_0> is the head of the government of Erlangen.,<extra_id_0> Florian Janik <extra_id_1>
752,8282,2017,<extra_id_0> is the head of the government of Pittsburgh.,<extra_id_0> Bill Peduto <extra_id_1>
753,8290,2017,<extra_id_0> is the head of the government of Slovenia.,<extra_id_0> Miro Cerar <extra_id_1>
754,8300,2017,<extra_id_0> is the head of the government of British Columbia.,<extra_id_0> John Horgan <extra_id_1>
755,8311,2017,<extra_id_0> is the head of the government of Budapest.,<extra_id_0> István Tarlós <extra_id_1>
756,8321,2017,<extra_id_0> is the head of the government of Florida.,<extra_id_0> Rick Scott <extra_id_1>
757,8337,2017,<extra_id_0> is the head of the government of Stuttgart.,<extra_id_0> Fritz Kuhn <extra_id_1>
758,8348,2017,<extra_id_0> is the head of the government of San Francisco.,<extra_id_0> London Breed <extra_id_1>
759,8359,2017,<extra_id_0> is the head of the government of Istanbul.,<extra_id_0> Kadir Topbaş <extra_id_1>
760,8370,2017,<extra_id_0> is the head of the government of Manila.,<extra_id_0> Joseph Estrada <extra_id_1>
761,8381,2017,<extra_id_0> is the head of the government of Memphis.,<extra_id_0> Jim Strickland <extra_id_1>
762,8388,2017,<extra_id_0> is the head of the government of Gujarat.,<extra_id_0> Vijay Rupani <extra_id_1>
763,8393,2017,<extra_id_0> is the head of the government of Lebanon.,<extra_id_0> Saad Hariri <extra_id_1>
764,8404,2017,<extra_id_0> is the head of the government of Austria.,<extra_id_0> Christian Kern <extra_id_1>
765,8415,2017,<extra_id_0> is the head of the government of St. Louis.,<extra_id_0> Francis G. Slay <extra_id_1>
766,8426,2017,<extra_id_0> is the head of the government of Hawaii.,<extra_id_0> David Ige <extra_id_1>
767,8436,2017,<extra_id_0> is the head of the government of Connecticut.,<extra_id_0> Dannel Malloy <extra_id_1>
768,8442,2017,<extra_id_0> is the head of the government of Nashville.,<extra_id_0> Megan Barry <extra_id_1>
769,8452,2017,<extra_id_0> is the head of the government of Milan.,<extra_id_0> Giuseppe Sala <extra_id_1>
770,8463,2017,<extra_id_0> is the head of the government of Athens.,<extra_id_0> Georgios Kaminis <extra_id_1>
771,8470,2017,<extra_id_0> is the head of the government of Mumbai.,<extra_id_0> Vishwanath Mahadeshwar <extra_id_1>
772,8481,2017,<extra_id_0> is the head of the government of Montreal.,<extra_id_0> Valérie Plante <extra_id_1>
773,8492,2017,<extra_id_0> is the head of the government of Sarawak.,<extra_id_0> Abang Abdul Rahman Johari Abang Openg <extra_id_1>
774,8496,2017,<extra_id_0> is the head of the government of Jakarta.,<extra_id_0> Djarot Saiful Hidayat <extra_id_1>
775,8510,2017,<extra_id_0> is the head of the government of Tunisia.,<extra_id_0> Youssef Chahed <extra_id_1>
776,8517,2017,<extra_id_0> is the head of the government of Flanders.,<extra_id_0> Geert Bourgeois <extra_id_1>
777,8528,2017,<extra_id_0> is the head of the government of Dresden.,<extra_id_0> Dirk Hilbert <extra_id_1>
778,8538,2017,<extra_id_0> is the head of the government of Andorra.,<extra_id_0> Antoni Martí <extra_id_1>
779,8549,2017,<extra_id_0> is the head of the government of Czech Republic.,<extra_id_0> Andrej Babiš <extra_id_1>
780,8560,2017,<extra_id_0> is the head of the government of Lyon.,<extra_id_0> Georges Képénékian <extra_id_1>
781,8571,2017,<extra_id_0> is the head of the government of Tainan.,<extra_id_0> Lai Ching-te <extra_id_1>
782,8582,2017,<extra_id_0> is the head of the government of Hoboken.,<extra_id_0> Dawn Zimmer <extra_id_1>
783,8586,2017,<extra_id_0> is the head of the government of Ivory Coast.,<extra_id_0> Amadou Gon Coulibaly <extra_id_1>
784,8597,2017,<extra_id_0> is the head of the government of Prince Edward Island.,<extra_id_0> Wade MacLauchlan <extra_id_1>
785,8608,2017,<extra_id_0> is the head of the government of Marseille.,<extra_id_0> Jean-Claude Gaudin <extra_id_1>
786,8619,2017,<extra_id_0> is the head of the government of Cameroon.,<extra_id_0> Philémon Yang <extra_id_1>
787,8630,2017,<extra_id_0> is the head of the government of Bremen.,<extra_id_0> Carsten Sieling <extra_id_1>
788,8641,2017,<extra_id_0> is the head of the government of Manitoba.,<extra_id_0> Brian Pallister <extra_id_1>
789,8652,2017,<extra_id_0> is the head of the government of Ithaca.,<extra_id_0> Svante Myrick <extra_id_1>
790,8657,2017,<extra_id_0> is the head of the government of Alexandria.,<extra_id_0> Allison Silberberg <extra_id_1>
791,8666,2017,<extra_id_0> is the head of the government of Transnistria.,<extra_id_0> Alexander Wladimirowitsch Martynow <extra_id_1>
792,8670,2017,<extra_id_0> is the head of the government of Tehran.,<extra_id_0> Mohammad-Ali Najafi (born 1952) <extra_id_1>
793,8674,2017,<extra_id_0> is the head of the government of Nagaland.,<extra_id_0> Shurhozelie Liezietsu <extra_id_1>
794,8684,2017,<extra_id_0> is the head of the government of Portland.,<extra_id_0> Ethan Strimling <extra_id_1>
795,8695,2017,<extra_id_0> is the head of the government of Community of Valencia.,<extra_id_0> Ximo Puig <extra_id_1>
796,8706,2017,<extra_id_0> is the head of the government of The Hague.,<extra_id_0> Jozias van Aartsen <extra_id_1>
797,8717,2017,<extra_id_0> is the head of the government of Batangas.,<extra_id_0> Hermilando Mandanas <extra_id_1>
798,8723,2017,<extra_id_0> is the head of the government of United States Virgin Islands.,<extra_id_0> Kenneth Mapp <extra_id_1>
799,8734,2017,<extra_id_0> is the head of the government of Campania.,<extra_id_0> Vincenzo De Luca <extra_id_1>
800,8739,2017,<extra_id_0> is the head of the government of Charlottesville.,<extra_id_0> Michael Signer <extra_id_1>
801,8750,2017,<extra_id_0> is the head of the government of Navarre.,<extra_id_0> Uxue Barkos <extra_id_1>
802,8756,2017,<extra_id_0> is the head of the government of Togo.,<extra_id_0> Komi Klassou <extra_id_1>
803,8767,2017,<extra_id_0> is the head of the government of Okinawa Prefecture.,<extra_id_0> Takeshi Onaga <extra_id_1>
804,8778,2017,<extra_id_0> is the head of the government of Kinmen.,<extra_id_0> Chen Fu-hai <extra_id_1>
805,8789,2017,<extra_id_0> is the head of the government of Dordrecht.,<extra_id_0> Arno Brok <extra_id_1>
806,8796,2017,<extra_id_0> is the head of the government of British Virgin Islands.,<extra_id_0> Orlando Smith <extra_id_1>
807,8807,2017,<extra_id_0> is the head of the government of Guadeloupe.,<extra_id_0> Ary Chalus <extra_id_1>
808,8821,2017,<extra_id_0> is the head of the government of Chișinău.,<extra_id_0> Dorin Chirtoacă <extra_id_1>
809,8832,2017,<extra_id_0> is the head of the government of Emilia-Romagna.,<extra_id_0> Stefano Bonaccini <extra_id_1>
810,8843,2017,<extra_id_0> is the head of the government of Western Cape.,<extra_id_0> Helen Zille <extra_id_1>
811,8854,2017,<extra_id_0> is the head of the government of Molenbeek-Saint-Jean.,<extra_id_0> Françoise Schepmans <extra_id_1>
812,8863,2017,<extra_id_0> is the head of the government of Saarbrücken.,<extra_id_0> Charlotte Britz <extra_id_1>
813,8874,2017,<extra_id_0> is the head of the government of Baden-Württemberg.,<extra_id_0> Winfried Kretschmann <extra_id_1>
814,8885,2017,<extra_id_0> is the head of the government of Niigata Prefecture.,<extra_id_0> Ryūichi Yoneyama <extra_id_1>
815,8896,2017,<extra_id_0> is the head of the government of Saarland.,<extra_id_0> Annegret Kramp-Karrenbauer <extra_id_1>
816,8907,2017,<extra_id_0> is the head of the government of Province of Buenos Aires.,<extra_id_0> María Eugenia Vidal <extra_id_1>
817,8918,2017,<extra_id_0> is the head of the government of Brandenburg.,<extra_id_0> Dietmar Woidke <extra_id_1>
818,8929,2017,<extra_id_0> is the head of the government of Varese.,<extra_id_0> Davide Galimberti <extra_id_1>
819,8935,2017,<extra_id_0> is the head of the government of Federated States of Micronesia.,<extra_id_0> Peter M. Christian <extra_id_1>
820,8946,2017,<extra_id_0> is the head of the government of Pescara.,<extra_id_0> Marco Alessandrini <extra_id_1>
821,8957,2017,<extra_id_0> is the head of the government of Saratov Oblast.,<extra_id_0> Valery Radayev <extra_id_1>
822,8968,2017,<extra_id_0> is the head of the government of Maori Party.,<extra_id_0> Marama Fox <extra_id_1>
823,8978,2017,<extra_id_0> is the head of the government of Piedmont.,<extra_id_0> Sergio Chiamparino <extra_id_1>
824,8989,2017,<extra_id_0> is the head of the government of Kyōto Prefecture.,<extra_id_0> Keiji Yamada <extra_id_1>
825,9000,2017,<extra_id_0> is the head of the government of Sahrawi Arab Democratic Republic.,<extra_id_0> Abdelkader Taleb Omar <extra_id_1>
826,9011,2017,<extra_id_0> is the head of the government of Chaco Province.,<extra_id_0> Domingo Peppo <extra_id_1>
827,9022,2017,<extra_id_0> is the head of the government of Le Mans.,<extra_id_0> Jean-Claude Boulard <extra_id_1>
828,9038,2017,<extra_id_0> is the head of the government of Changhua County.,<extra_id_0> Wei Ming-ku <extra_id_1>
829,9049,2017,<extra_id_0> is the head of the government of Limpopo.,<extra_id_0> Stanley Mathabatha <extra_id_1>
830,9060,2017,<extra_id_0> is the head of the government of Amsterdam.,<extra_id_0> Kajsa Ollongren <extra_id_1>
831,9071,2017,<extra_id_0> is the head of the government of Ilocos Norte.,<extra_id_0> Imee Marcos <extra_id_1>
832,9080,2017,<extra_id_0> is the head of the government of Skåne County.,<extra_id_0> Anneli Hulthén <extra_id_1>
833,9091,2017,<extra_id_0> is the head of the government of Stord.,<extra_id_0> Harry Herstad <extra_id_1>
834,9099,2017,<extra_id_0> is the head of the government of Hsinchu County.,<extra_id_0> Chiu Ching-chun <extra_id_1>
835,9110,2017,<extra_id_0> is the head of the government of Vesthimmerland Municipality.,<extra_id_0> Knud Kristensen <extra_id_1>
836,9121,2017,<extra_id_0> is the head of the government of Budapest District IV.,<extra_id_0> Zsolt Wintermantel <extra_id_1>
837,9132,2017,<extra_id_0> is the head of the government of Municipality of Thessaloniki.,<extra_id_0> Yannis Boutaris <extra_id_1>
838,9140,2017,<extra_id_0> is the head of the government of Montpellier Méditerranée Métropole.,<extra_id_0> Philippe Saurel <extra_id_1>
839,9151,2017,<extra_id_0> is the head of the government of Budapest District I.,<extra_id_0> Gábor Tamás Nagy <extra_id_1>
840,9161,2017,<extra_id_0> is the head of the government of Urban Community of Nantes Métropole.,<extra_id_0> Johanna Rolland <extra_id_1>
841,9172,2017,<extra_id_0> is the head of the government of Sector 5.,<extra_id_0> Daniel Florea <extra_id_1>
842,9183,2017,<extra_id_0> is the head coach of Philadelphia Eagles.,<extra_id_0> Doug Pederson <extra_id_1>
843,9190,2017,<extra_id_0> is the head coach of Washington Football Team.,<extra_id_0> Jay Gruden <extra_id_1>
844,9199,2017,<extra_id_0> is the head coach of Los Angeles Rams.,<extra_id_0> Sean McVay <extra_id_1>
845,9204,2017,<extra_id_0> is the head coach of Lechia Gdańsk.,<extra_id_0> Piotr Nowak <extra_id_1>
846,9215,2017,<extra_id_0> is the head coach of Ineos Grenadier.,<extra_id_0> Servais Knaven <extra_id_1>
847,9225,2017,<extra_id_0> is the head coach of FC Barcelona.,<extra_id_0> Ernesto Valverde <extra_id_1>
848,9230,2017,<extra_id_0> is the head coach of Blackpool F.C..,<extra_id_0> Gary Bowyer <extra_id_1>
849,9234,2017,<extra_id_0> is the head coach of San Jose Earthquakes.,<extra_id_0> Chris Leitch <extra_id_1>
850,9239,2017,<extra_id_0> is the head coach of Bolton Wanderers F.C..,<extra_id_0> Phil Parkinson <extra_id_1>
851,9248,2017,<extra_id_0> is the head coach of FC Schalke 04.,<extra_id_0> Domenico Tedesco <extra_id_1>
852,9258,2017,<extra_id_0> is the head coach of Aston Villa F.C..,<extra_id_0> Steve Bruce <extra_id_1>
853,9263,2017,<extra_id_0> is the head coach of KF Tirana.,<extra_id_0> Mirel Josa <extra_id_1>
854,9278,2017,<extra_id_0> is the head coach of SC Oțelul Galați.,<extra_id_0> Stelian Bordeianu <extra_id_1>
855,9289,2017,<extra_id_0> is the head coach of Spartak Moscow.,<extra_id_0> Massimo Carrera <extra_id_1>
856,9300,2017,<extra_id_0> is the head coach of New York Liberty.,<extra_id_0> Bill Laimbeer <extra_id_1>
857,9310,2017,<extra_id_0> is the head coach of Paris Saint-Germain.,<extra_id_0> Unai Emery <extra_id_1>
858,9321,2017,<extra_id_0> is the head coach of FC Petrolul Ploiești.,<extra_id_0> Octavian Grigore <extra_id_1>
859,9330,2017,<extra_id_0> is the head coach of FC Steaua București.,<extra_id_0> Nicolae Dică <extra_id_1>
860,9341,2017,<extra_id_0> is the head coach of Louisville Cardinals men's basketball.,<extra_id_0> Rick Pitino <extra_id_1>
861,9354,2017,<extra_id_0> is the head coach of Philadelphia Union.,<extra_id_0> Jim Curtin <extra_id_1>
862,9361,2017,<extra_id_0> is the head coach of Örebro SK.,<extra_id_0> Alexander Axén <extra_id_1>
863,9371,2017,<extra_id_0> is the head coach of Molde FK.,<extra_id_0> Ole Gunnar Solskjær <extra_id_1>
864,9382,2017,<extra_id_0> is the head coach of Galatasaray S.K..,<extra_id_0> Fatih Terim <extra_id_1>
865,9388,2017,<extra_id_0> is the head coach of Huddersfield Town A.F.C..,<extra_id_0> David Wagner <extra_id_1>
866,9397,2017,<extra_id_0> is the head coach of Motherwell F.C..,<extra_id_0> Steve Robinson <extra_id_1>
867,9402,2017,<extra_id_0> is the head coach of Flamurtari Vlorë.,<extra_id_0> Gentian Mezani <extra_id_1>
868,9411,2017,<extra_id_0> is the head coach of AFC Bournemouth.,<extra_id_0> Eddie Howe <extra_id_1>
869,9415,2017,<extra_id_0> is the head coach of KF Skënderbeu Korçë.,<extra_id_0> Ilir Daja <extra_id_1>
870,9426,2017,<extra_id_0> is the head coach of Hammarby Fotboll.,<extra_id_0> Jakob Michelsen <extra_id_1>
871,9436,2017,<extra_id_0> is the head coach of Morocco national football team.,<extra_id_0> Hervé Renard <extra_id_1>
872,9444,2017,<extra_id_0> is the head coach of MŠK Žilina.,<extra_id_0> Adrián Guľa <extra_id_1>
873,9448,2017,<extra_id_0> is the head coach of Frosinone Calcio.,<extra_id_0> Moreno Longo <extra_id_1>
874,9453,2017,<extra_id_0> is the head coach of NK Olimpija Ljubljana.,<extra_id_0> Luka Elsner <extra_id_1>
875,9457,2017,<extra_id_0> is the head coach of Unione Sportiva Lecce.,<extra_id_0> Fabio Liverani <extra_id_1>
876,9474,2017,<extra_id_0> is the head coach of AC Omonia.,<extra_id_0> John Carver <extra_id_1>
877,9483,2017,<extra_id_0> is the head coach of SC Bastia.,<extra_id_0> François Ciccolini <extra_id_1>
878,9494,2017,<extra_id_0> is the head coach of Penn FC.,<extra_id_0> Bill Becher <extra_id_1>
879,9499,2017,<extra_id_0> is the head coach of KS Vllaznia Shkodër.,<extra_id_0> Armando Cungu <extra_id_1>
880,9513,2017,<extra_id_0> is the head coach of Helsingin Jalkapalloklubi.,<extra_id_0> Mika Lehkosuo <extra_id_1>
881,9517,2017,<extra_id_0> is the head coach of VfL Bochum.,<extra_id_0> Jens Rasiejewski <extra_id_1>
882,9528,2017,<extra_id_0> is the head coach of Gap Connah's Quay F.C..,<extra_id_0> Andy Morrison <extra_id_1>
883,9537,2017,<extra_id_0> is the head coach of K.R.C. Genk.,<extra_id_0> Philippe Clement <extra_id_1>
884,9541,2017,<extra_id_0> is the head coach of FC Kairat.,<extra_id_0> Carlos Alós Ferrer <extra_id_1>
885,9558,2017,<extra_id_0> is the head coach of Atalanta B.C..,<extra_id_0> Gian Piero Gasperini <extra_id_1>
886,9569,2017,<extra_id_0> is the head coach of FCU Craiova 1948.,<extra_id_0> Nicolò Napoli <extra_id_1>
887,9594,2017,<extra_id_0> is the head coach of PFC CSKA Moscow.,<extra_id_0> Viktor Goncharenko <extra_id_1>
888,9599,2017,<extra_id_0> is the head coach of FK Kukësi.,<extra_id_0> Ernest Gjoka <extra_id_1>
889,9612,2017,<extra_id_0> is the head coach of B36 Tórshavn.,<extra_id_0> Jákup á Borg <extra_id_1>
890,9619,2017,<extra_id_0> is the head coach of KV Mechelen.,<extra_id_0> Yannick Ferrera <extra_id_1>
891,9629,2017,<extra_id_0> is the head coach of Società Polisportiva Ars et Labor.,<extra_id_0> Leonardo Semplici <extra_id_1>
892,9633,2017,<extra_id_0> is the head coach of Kalmar FF.,<extra_id_0> Nanne Bergstrand <extra_id_1>
893,9648,2017,<extra_id_0> is the head coach of Real Oviedo.,<extra_id_0> Juan Antonio Anquela <extra_id_1>
894,9656,2017,<extra_id_0> is the head coach of Brentford F.C..,<extra_id_0> Dean Smith <extra_id_1>
895,9663,2017,<extra_id_0> is the head coach of Cowdenbeath F.C..,<extra_id_0> Gary Bollan <extra_id_1>
896,9670,2017,<extra_id_0> is the head coach of FC Rostov.,<extra_id_0> Valeri Karpin <extra_id_1>
897,9679,2017,<extra_id_0> is the head coach of EF Pro Cycling.,<extra_id_0> Andreas Klier <extra_id_1>
898,9685,2017,<extra_id_0> is the head coach of Pogoń Szczecin.,<extra_id_0> Kosta Runjaić <extra_id_1>
899,9689,2017,<extra_id_0> is the head coach of Arka Gdynia.,<extra_id_0> Leszek Ojrzyński <extra_id_1>
900,9698,2017,<extra_id_0> is the head coach of Deceuninck-Quick-Step.,<extra_id_0> Brian Holm <extra_id_1>
901,9706,2017,<extra_id_0> is the head coach of L.A.S.K. Linz.,<extra_id_0> Oliver Glasner <extra_id_1>
902,9716,2017,<extra_id_0> is the head coach of Östersunds FK.,<extra_id_0> Graham Potter <extra_id_1>
903,9727,2017,<extra_id_0> is the head coach of F.C. Nantes.,<extra_id_0> Sérgio Conceição <extra_id_1>
904,9738,2017,<extra_id_0> is the head coach of SV Waldhof Mannheim.,<extra_id_0> Gerd Dais <extra_id_1>
905,9749,2017,<extra_id_0> is the head coach of Belarus national football team.,<extra_id_0> Igor Kriushenko <extra_id_1>
906,9753,2017,<extra_id_0> is the head coach of Lyngby Boldklub.,<extra_id_0> Thomas Norgaard <extra_id_1>
907,9761,2017,<extra_id_0> is the head coach of CSM Politehnica Iași.,<extra_id_0> Eugen Neagoe <extra_id_1>
908,9767,2017,<extra_id_0> is the head coach of Silkeborg IF.,<extra_id_0> Peter Sørensen <extra_id_1>
909,9777,2017,<extra_id_0> is the head coach of Novo Nordisk.,<extra_id_0> Massimo Podenzana <extra_id_1>
910,9787,2017,<extra_id_0> is the head coach of A.C. Pisa 1909.,<extra_id_0> Gennaro Gattuso <extra_id_1>
911,9799,2017,<extra_id_0> is the head coach of An Post-ChainReaction.,<extra_id_0> Neil Martin <extra_id_1>
912,9806,2017,<extra_id_0> is the head coach of FC Aarau.,<extra_id_0> Sven Christ <extra_id_1>
913,9815,2017,<extra_id_0> is the head coach of NTT Pro Cycling Team.,<extra_id_0> Roger Hammond <extra_id_1>
914,9821,2017,<extra_id_0> is the head coach of FC Urartu.,<extra_id_0> Arthur Voskanyan <extra_id_1>
915,9839,2017,<extra_id_0> is the head coach of FC Slutsk.,<extra_id_0> Vitaliy Pavlov <extra_id_1>
916,9843,2017,<extra_id_0> is the head coach of SC Dnipro-1.,<extra_id_0> Dmytro Mykhaylenko <extra_id_1>
917,9854,2017,<extra_id_0> is the head coach of Gimnàstic de Tarragona.,<extra_id_0> Nano <extra_id_1>
918,9863,2017,<extra_id_0> is the head coach of Aalesunds FK.,<extra_id_0> Trond Fredriksen <extra_id_1>
919,9871,2017,<extra_id_0> is the head coach of 1. FK Příbram.,<extra_id_0> Petr Rada <extra_id_1>
920,9879,2017,<extra_id_0> is the head coach of Wolfsberger AC.,<extra_id_0> Heimo Pfeifenberger <extra_id_1>
921,9884,2017,<extra_id_0> is the head coach of SFC Opava.,<extra_id_0> Roman Skuhravý <extra_id_1>
922,9897,2017,<extra_id_0> is the head coach of SV Wacker Burghausen.,<extra_id_0> Uwe Wolf <extra_id_1>
923,9908,2017,<extra_id_0> is the head coach of Florida Gators women's basketball.,<extra_id_0> Amanda Butler <extra_id_1>
924,9924,2017,<extra_id_0> is the head coach of FC Viitorul Constanța.,<extra_id_0> Gheorghe Hagi <extra_id_1>
925,9929,2017,<extra_id_0> is the head coach of FC Minsk.,<extra_id_0> Georgi Kondratiev <extra_id_1>
926,9949,2017,<extra_id_0> is the head coach of FC Neman Grodno.,<extra_id_0> Igor Kovalevich <extra_id_1>
927,9959,2017,<extra_id_0> is the head coach of CF Fuenlabrada.,<extra_id_0> Antonio Calderón <extra_id_1>
928,9973,2017,<extra_id_0> is the head coach of FC Slavia-Mozyr.,<extra_id_0> Yuri Puntus <extra_id_1>
929,9982,2017,<extra_id_0> is the head coach of FC Voluntari.,<extra_id_0> Florin Marin <extra_id_1>
930,9993,2017,<extra_id_0> is the head coach of FC Orsha.,<extra_id_0> Yury Konoplev <extra_id_1>
931,10003,2017,<extra_id_0> is the head coach of NK Domžale.,<extra_id_0> Simon Rožman <extra_id_1>
932,10009,2017,<extra_id_0> is the head coach of SEG Racing Academy.,<extra_id_0> Michiel Elijzen <extra_id_1>
933,10017,2017,<extra_id_0> is the head coach of Thespakusatsu Gunma.,<extra_id_0> Hitoshi Morishita <extra_id_1>
934,10027,2017,<extra_id_0> is the head coach of FC Lida.,<extra_id_0> Pyotr Kachura <extra_id_1>
935,10036,2017,<extra_id_0> is the head coach of WB Veranclassic Aqua Protect.,<extra_id_0> Olivier Kaisen <extra_id_1>
936,10047,2017,<extra_id_0> is the head coach of FC Smolevichi.,<extra_id_0> Aleksandr Brazevich <extra_id_1>
937,10058,2017,<extra_id_0> is the head coach of FC Naftan Novopolotsk.,<extra_id_0> Oleg Sidorenkov <extra_id_1>
938,10061,2017,<extra_id_0> is the head coach of Bahrain-McLaren.,<extra_id_0> Tristan Hoffman <extra_id_1>
939,10067,2017,<extra_id_0> is the head coach of ERA-Circus.,<extra_id_0> Marc Janssens <extra_id_1>
940,10071,2017,<extra_id_0> is the head coach of FC UAS Zhitkovichi.,<extra_id_0> Vladimir Golmak <extra_id_1>
941,10076,2017,<extra_id_0> is the head coach of FK RFS.,<extra_id_0> Valdas Dambrauskas <extra_id_1>
942,10090,2017,Google is owned by <extra_id_0>.,<extra_id_0> Alphabet Inc. <extra_id_1>
943,10098,2017,Charlotte Hornets is owned by <extra_id_0>.,<extra_id_0> Michael Jordan <extra_id_1>
944,10109,2017,Nordland Line is owned by <extra_id_0>.,<extra_id_0> Bane NOR <extra_id_1>
945,10120,2017,Phase 10 is owned by <extra_id_0>.,<extra_id_0> Mattel <extra_id_1>
946,10131,2017,Flåm Line is owned by <extra_id_0>.,<extra_id_0> Bane NOR <extra_id_1>
947,10142,2017,Bergen Line is owned by <extra_id_0>.,<extra_id_0> Bane NOR <extra_id_1>
948,10158,2017,Rover is owned by <extra_id_0>.,<extra_id_0> Jaguar Land Rover <extra_id_1>
949,10169,2017,Wind River Systems is owned by <extra_id_0>.,<extra_id_0> Intel <extra_id_1>
950,10180,2017,Stratolaunch Systems is owned by <extra_id_0>.,<extra_id_0> Vulcan Inc. <extra_id_1>
951,10191,2017,Rauma Line is owned by <extra_id_0>.,<extra_id_0> Bane NOR <extra_id_1>
952,10202,2017,Yokohama DeNA BayStars is owned by <extra_id_0>.,<extra_id_0> DeNA <extra_id_1>
953,10213,2017,Rosewood Hotel Group is owned by <extra_id_0>.,<extra_id_0> Chow Tai Fook <extra_id_1>
954,10224,2017,Lanai is owned by <extra_id_0>.,<extra_id_0> Larry Ellison <extra_id_1>
955,10235,2017,Eurosport is owned by <extra_id_0>.,<extra_id_0> Discovery Inc. <extra_id_1>
956,10246,2017,Havas is owned by <extra_id_0>.,<extra_id_0> Vivendi <extra_id_1>
957,10255,2017,i is owned by <extra_id_0>.,<extra_id_0> Johnston Press <extra_id_1>
958,10266,2017,Rizzoli Libri is owned by <extra_id_0>.,<extra_id_0> Arnoldo Mondadori Editore <extra_id_1>
959,10281,2017,Boston Dynamics is owned by <extra_id_0>.,<extra_id_0> X <extra_id_1>
960,10292,2017,Tanimachi Line is owned by <extra_id_0>.,<extra_id_0> Osaka Municipal Transportation Bureau <extra_id_1>
961,10303,2017,Ruptly is owned by <extra_id_0>.,<extra_id_0> Rossiya Segodnya <extra_id_1>
962,10312,2017,Stade Pierre-Mauroy is owned by <extra_id_0>.,<extra_id_0> Eiffage <extra_id_1>
963,10323,2017,The Free Lance–Star is owned by <extra_id_0>.,<extra_id_0> Berkshire Hathaway <extra_id_1>
964,10334,2017,Place Ville Marie is owned by <extra_id_0>.,<extra_id_0> Ivanhoe Cambridge <extra_id_1>
965,10346,2017,Duracell is owned by <extra_id_0>.,<extra_id_0> Berkshire Hathaway <extra_id_1>
966,10357,2017,Westfield Wheaton is owned by <extra_id_0>.,<extra_id_0> Westfield Corporation <extra_id_1>
967,10368,2017,Hero is owned by <extra_id_0>.,<extra_id_0> Creative Programs <extra_id_1>
968,10379,2017,Thawte Consulting is owned by <extra_id_0>.,<extra_id_0> NortonLifeLock <extra_id_1>
969,10390,2017,Viasat is owned by <extra_id_0>.,<extra_id_0> Modern Times Group <extra_id_1>
970,10401,2017,Dovre Line is owned by <extra_id_0>.,<extra_id_0> Bane NOR <extra_id_1>
971,10412,2017,Fox Entertainment Group is owned by <extra_id_0>.,<extra_id_0> 21st Century Fox <extra_id_1>
972,10423,2017,RV Melville is owned by <extra_id_0>.,<extra_id_0> Philippine Navy <extra_id_1>
973,10434,2017,Stadio Friuli is owned by <extra_id_0>.,<extra_id_0> Udinese Calcio <extra_id_1>
974,10444,2017,Nordic Regional Airlines is owned by <extra_id_0>.,<extra_id_0> Finnair <extra_id_1>
975,10455,2017,TechCrunch is owned by <extra_id_0>.,<extra_id_0> Verizon Media <extra_id_1>
976,10466,2017,Boy and Dog in a Johnnypump is owned by <extra_id_0>.,<extra_id_0> Peter M. Brant <extra_id_1>
977,10483,2017,Hilton Athens is owned by <extra_id_0>.,<extra_id_0> Doğuş Holding <extra_id_1>
978,10494,2017,BlaBlaBus is owned by <extra_id_0>.,<extra_id_0> SNCF <extra_id_1>
979,10505,2017,Rauma shipyard is owned by <extra_id_0>.,<extra_id_0> Rauma <extra_id_1>
980,10516,2017,PanAmericano is owned by <extra_id_0>.,<extra_id_0> BTG Pactual <extra_id_1>
981,10527,2017,Hamburger Abendblatt is owned by <extra_id_0>.,<extra_id_0> Funke Mediengruppe <extra_id_1>
982,10538,2017,Rabbit is owned by <extra_id_0>.,<extra_id_0> S. I. Newhouse <extra_id_1>
983,10549,2017,Mountain Studios is owned by <extra_id_0>.,<extra_id_0> Mercury Phoenix Trust <extra_id_1>
984,10560,2017,Wells Fargo Center is owned by <extra_id_0>.,<extra_id_0> Ivanhoe Cambridge <extra_id_1>
985,10571,2017,Eastern Acoustic Works is owned by <extra_id_0>.,<extra_id_0> LOUD Technologies <extra_id_1>
986,10580,2017,Fox Mobile Entertainment is owned by <extra_id_0>.,<extra_id_0> Freenet AG <extra_id_1>
987,10590,2017,Match! Game is owned by <extra_id_0>.,<extra_id_0> Gazprom-Media <extra_id_1>
988,10601,2017,Angaston Power Station is owned by <extra_id_0>.,<extra_id_0> Snowy Hydro <extra_id_1>
989,10612,2017,Portrait of Professor Benjamin H. Rand is owned by <extra_id_0>.,<extra_id_0> Crystal Bridges Museum of American Art <extra_id_1>
990,10623,2017,Linha do Sul is owned by <extra_id_0>.,<extra_id_0> Infrastructures of Portugal <extra_id_1>
991,10634,2017,Linha do Oeste is owned by <extra_id_0>.,<extra_id_0> Infrastructures of Portugal <extra_id_1>
992,10645,2017,Dothan Eagle is owned by <extra_id_0>.,<extra_id_0> Berkshire Hathaway <extra_id_1>
993,10656,2017,Leixões railway line is owned by <extra_id_0>.,<extra_id_0> Infrastructures of Portugal <extra_id_1>
