index,original,date,input,output
751,8771,2010,<extra_id_0> is the head of the government of Kinmen.,<extra_id_0> Li Wo-shi <extra_id_1>
752,8782,2010,<extra_id_0> is the head of the government of Dordrecht.,<extra_id_0> Arno Brok <extra_id_1>
753,8800,2010,<extra_id_0> is the head of the government of Guadeloupe.,<extra_id_0> Victorin Lurel <extra_id_1>
754,8814,2010,<extra_id_0> is the head of the government of Chișinău.,<extra_id_0> Dorin Chirtoacă <extra_id_1>
755,8825,2010,<extra_id_0> is the head of the government of Emilia-Romagna.,<extra_id_0> Vasco Errani <extra_id_1>
756,8836,2010,<extra_id_0> is the head of the government of Western Cape.,<extra_id_0> Helen Zille <extra_id_1>
757,8847,2010,<extra_id_0> is the head of the government of Molenbeek-Saint-Jean.,<extra_id_0> Philippe Moureaux <extra_id_1>
758,8856,2010,<extra_id_0> is the head of the government of Saarbrücken.,<extra_id_0> Charlotte Britz <extra_id_1>
759,8867,2010,<extra_id_0> is the head of the government of Baden-Württemberg.,<extra_id_0> Stefan Mappus <extra_id_1>
760,8878,2010,<extra_id_0> is the head of the government of Niigata Prefecture.,<extra_id_0> Hirohiko Izumida <extra_id_1>
761,8889,2010,<extra_id_0> is the head of the government of Saarland.,<extra_id_0> Peter Müller <extra_id_1>
762,8900,2010,<extra_id_0> is the head of the government of Province of Buenos Aires.,<extra_id_0> Daniel Scioli <extra_id_1>
763,8911,2010,<extra_id_0> is the head of the government of Brandenburg.,<extra_id_0> Matthias Platzeck <extra_id_1>
764,8922,2010,<extra_id_0> is the head of the government of Varese.,<extra_id_0> Attilio Fontana <extra_id_1>
765,8939,2010,<extra_id_0> is the head of the government of Pescara.,<extra_id_0> Luigi Albore Mascia <extra_id_1>
766,8950,2010,<extra_id_0> is the head of the government of Saratov Oblast.,<extra_id_0> Pavel Ipatov <extra_id_1>
767,8961,2010,<extra_id_0> is the head of the government of Maori Party.,<extra_id_0> Tariana Turia <extra_id_1>
768,8971,2010,<extra_id_0> is the head of the government of Piedmont.,<extra_id_0> Roberto Cota <extra_id_1>
769,8982,2010,<extra_id_0> is the head of the government of Kyōto Prefecture.,<extra_id_0> Keiji Yamada <extra_id_1>
770,8993,2010,<extra_id_0> is the head of the government of Sahrawi Arab Democratic Republic.,<extra_id_0> Abdelkader Taleb Omar <extra_id_1>
771,9004,2010,<extra_id_0> is the head of the government of Chaco Province.,<extra_id_0> Jorge Capitanich <extra_id_1>
772,9015,2010,<extra_id_0> is the head of the government of Le Mans.,<extra_id_0> Jean-Claude Boulard <extra_id_1>
773,9026,2010,<extra_id_0> is the head of the government of Plzeň Region.,<extra_id_0> Milada Emmerová <extra_id_1>
774,9031,2010,<extra_id_0> is the head of the government of Changhua County.,<extra_id_0> Cho Po-yuan <extra_id_1>
775,9042,2010,<extra_id_0> is the head of the government of Limpopo.,<extra_id_0> Cassel Mathale <extra_id_1>
776,9053,2010,<extra_id_0> is the head of the government of Amsterdam.,<extra_id_0> Lodewijk Asscher <extra_id_1>
777,9064,2010,<extra_id_0> is the head of the government of Ilocos Norte.,<extra_id_0> Imee Marcos <extra_id_1>
778,9084,2010,<extra_id_0> is the head of the government of Stord.,<extra_id_0> Liv Kari Eskeland <extra_id_1>
779,9092,2010,<extra_id_0> is the head of the government of Hsinchu County.,<extra_id_0> Chiu Ching-chun <extra_id_1>
780,9103,2010,<extra_id_0> is the head of the government of Vesthimmerland Municipality.,<extra_id_0> Jens Lauritzen <extra_id_1>
781,9114,2010,<extra_id_0> is the head of the government of Budapest District IV.,<extra_id_0> Zsolt Wintermantel <extra_id_1>
782,9125,2010,<extra_id_0> is the head of the government of Municipality of Thessaloniki.,<extra_id_0> Vasilis Papageorgopoulos <extra_id_1>
783,9136,2010,<extra_id_0> is the head of the government of Montpellier Méditerranée Métropole.,<extra_id_0> Georges Frêche <extra_id_1>
784,9144,2010,<extra_id_0> is the head of the government of Budapest District I.,<extra_id_0> Gábor Tamás Nagy <extra_id_1>
785,9155,2010,<extra_id_0> is the head of the government of Urban Community of Nantes Métropole.,<extra_id_0> Jean-Marc Ayrault <extra_id_1>
786,9165,2010,<extra_id_0> is the head of the government of Sector 5.,<extra_id_0> Marian Vanghelie <extra_id_1>
787,9176,2010,<extra_id_0> is the head coach of Philadelphia Eagles.,<extra_id_0> Andy Reid <extra_id_1>
788,9208,2010,<extra_id_0> is the head coach of Ineos Grenadier.,<extra_id_0> Sean Yates <extra_id_1>
789,9219,2010,<extra_id_0> is the head coach of FC Barcelona.,<extra_id_0> Pep Guardiola <extra_id_1>
790,9271,2010,<extra_id_0> is the head coach of SC Oțelul Galați.,<extra_id_0> Stelian Bordeianu <extra_id_1>
791,9293,2010,<extra_id_0> is the head coach of New York Liberty.,<extra_id_0> Anne Donovan <extra_id_1>
792,9303,2010,<extra_id_0> is the head coach of Paris Saint-Germain.,<extra_id_0> Antoine Kombouaré <extra_id_1>
793,9314,2010,<extra_id_0> is the head coach of FC Petrolul Ploiești.,<extra_id_0> Cosmin Contra <extra_id_1>
794,9334,2010,<extra_id_0> is the head coach of Louisville Cardinals men's basketball.,<extra_id_0> Rick Pitino <extra_id_1>
795,9347,2010,<extra_id_0> is the head coach of Philadelphia Union.,<extra_id_0> Piotr Nowak <extra_id_1>
796,9375,2010,<extra_id_0> is the head coach of Galatasaray S.K..,<extra_id_0> Gheorghe Hagi <extra_id_1>
797,9392,2010,<extra_id_0> is the head coach of Motherwell F.C..,<extra_id_0> Stuart McCall <extra_id_1>
798,9419,2010,<extra_id_0> is the head coach of Hammarby Fotboll.,<extra_id_0> Michael Borgqvist <extra_id_1>
799,9461,2010,<extra_id_0> is the head coach of Greenock Morton F.C..,<extra_id_0> Allan Moore <extra_id_1>
800,9487,2010,<extra_id_0> is the head coach of Penn FC.,<extra_id_0> Bill Becher <extra_id_1>
801,9503,2010,<extra_id_0> is the head coach of Calcio Catania.,<extra_id_0> Marco Giampaolo <extra_id_1>
802,9521,2010,<extra_id_0> is the head coach of Gap Connah's Quay F.C..,<extra_id_0> Mark McGregor <extra_id_1>
803,9551,2010,<extra_id_0> is the head coach of Atalanta B.C..,<extra_id_0> Stefano Colantuono <extra_id_1>
804,9562,2010,<extra_id_0> is the head coach of FCU Craiova 1948.,<extra_id_0> Nicolò Napoli <extra_id_1>
805,9573,2010,<extra_id_0> is the head coach of RCD Espanyol de Barcelona.,<extra_id_0> Mauricio Pochettino <extra_id_1>
806,9582,2010,<extra_id_0> is the head coach of A.C. ChievoVerona.,<extra_id_0> Stefano Pioli <extra_id_1>
807,9587,2010,<extra_id_0> is the head coach of PFC CSKA Moscow.,<extra_id_0> Leonid Slutsky <extra_id_1>
808,9607,2010,<extra_id_0> is the head coach of B36 Tórshavn.,<extra_id_0> Mikkjal Thomassen <extra_id_1>
809,9731,2010,<extra_id_0> is the head coach of SV Waldhof Mannheim.,<extra_id_0> Reiner Hollich <extra_id_1>
810,9742,2010,<extra_id_0> is the head coach of Belarus national football team.,<extra_id_0> Bernd Stange <extra_id_1>
811,9783,2010,<extra_id_0> is the head coach of A.C. Pisa 1909.,<extra_id_0> Leonardo Semplici <extra_id_1>
812,9794,2010,<extra_id_0> is the head coach of An Post-ChainReaction.,<extra_id_0> Danny Schoobaert <extra_id_1>
813,9832,2010,<extra_id_0> is the head coach of FC Slutsk.,<extra_id_0> Yuriy Krot <extra_id_1>
814,9847,2010,<extra_id_0> is the head coach of Gimnàstic de Tarragona.,<extra_id_0> César Ferrando <extra_id_1>
815,9873,2010,<extra_id_0> is the head coach of Wolfsberger AC.,<extra_id_0> Nenad Bjelica <extra_id_1>
816,9901,2010,<extra_id_0> is the head coach of Florida Gators women's basketball.,<extra_id_0> Amanda Butler <extra_id_1>
817,9917,2010,<extra_id_0> is the head coach of FC Viitorul Constanța.,<extra_id_0> Gheorghe Hagi <extra_id_1>
818,9939,2010,<extra_id_0> is the head coach of MFK Karviná.,<extra_id_0> Leoš Kalvoda <extra_id_1>
819,9966,2010,<extra_id_0> is the head coach of FC Slavia-Mozyr.,<extra_id_0> Yuriy Maleyev <extra_id_1>
820,10051,2010,<extra_id_0> is the head coach of FC Naftan Novopolotsk.,<extra_id_0> Igor Kovalevich <extra_id_1>
821,10083,2010,Google is owned by <extra_id_0>.,<extra_id_0> Eric Schmidt <extra_id_1>
822,10091,2010,Charlotte Hornets is owned by <extra_id_0>.,<extra_id_0> Michael Jordan <extra_id_1>
823,10102,2010,Nordland Line is owned by <extra_id_0>.,<extra_id_0> Norwegian National Rail Administration <extra_id_1>
824,10113,2010,Phase 10 is owned by <extra_id_0>.,<extra_id_0> Mattel <extra_id_1>
825,10124,2010,Flåm Line is owned by <extra_id_0>.,<extra_id_0> Norwegian National Rail Administration <extra_id_1>
826,10135,2010,Bergen Line is owned by <extra_id_0>.,<extra_id_0> Norwegian National Rail Administration <extra_id_1>
827,10146,2010,VK is owned by <extra_id_0>.,<extra_id_0> Yitzchak Mirilashvili <extra_id_1>
828,10151,2010,Rover is owned by <extra_id_0>.,<extra_id_0> Land Rover Ltd. <extra_id_1>
829,10162,2010,Wind River Systems is owned by <extra_id_0>.,<extra_id_0> Intel <extra_id_1>
830,10173,2010,Stratolaunch Systems is owned by <extra_id_0>.,<extra_id_0> Vulcan Inc. <extra_id_1>
831,10184,2010,Rauma Line is owned by <extra_id_0>.,<extra_id_0> Norwegian National Rail Administration <extra_id_1>
832,10195,2010,Yokohama DeNA BayStars is owned by <extra_id_0>.,<extra_id_0> Tokyo Broadcasting System Holdings <extra_id_1>
833,10206,2010,Rosewood Hotel Group is owned by <extra_id_0>.,<extra_id_0> New World China Land <extra_id_1>
834,10217,2010,Lanai is owned by <extra_id_0>.,<extra_id_0> David H. Murdock <extra_id_1>
835,10228,2010,Eurosport is owned by <extra_id_0>.,<extra_id_0> TF1 Group <extra_id_1>
836,10239,2010,Havas is owned by <extra_id_0>.,<extra_id_0> Bolloré <extra_id_1>
837,10250,2010,Dimension Films is owned by <extra_id_0>.,<extra_id_0> The Walt Disney Company <extra_id_1>
838,10259,2010,Rizzoli Libri is owned by <extra_id_0>.,<extra_id_0> RCS MediaGroup <extra_id_1>
839,10270,2010,SourceForge is owned by <extra_id_0>.,<extra_id_0> Vera Augustin Research <extra_id_1>
840,10285,2010,Tanimachi Line is owned by <extra_id_0>.,<extra_id_0> Osaka Municipal Transportation Bureau <extra_id_1>
841,10296,2010,Ruptly is owned by <extra_id_0>.,<extra_id_0> RT <extra_id_1>
842,10316,2010,The Free Lance–Star is owned by <extra_id_0>.,<extra_id_0> Berkshire Hathaway <extra_id_1>
843,10327,2010,Place Ville Marie is owned by <extra_id_0>.,<extra_id_0> Ivanhoe Cambridge <extra_id_1>
844,10339,2010,Duracell is owned by <extra_id_0>.,<extra_id_0> Procter & Gamble <extra_id_1>
845,10350,2010,Westfield Wheaton is owned by <extra_id_0>.,<extra_id_0> Westfield Group <extra_id_1>
846,10361,2010,Hero is owned by <extra_id_0>.,<extra_id_0> Creative Programs <extra_id_1>
847,10372,2010,Thawte Consulting is owned by <extra_id_0>.,<extra_id_0> Verisign <extra_id_1>
848,10383,2010,Viasat is owned by <extra_id_0>.,<extra_id_0> Modern Times Group <extra_id_1>
849,10394,2010,Dovre Line is owned by <extra_id_0>.,<extra_id_0> Norwegian National Rail Administration <extra_id_1>
850,10405,2010,Fox Entertainment Group is owned by <extra_id_0>.,<extra_id_0> News Corporation <extra_id_1>
851,10416,2010,RV Melville is owned by <extra_id_0>.,<extra_id_0> United States Navy <extra_id_1>
852,10427,2010,Stadio Friuli is owned by <extra_id_0>.,<extra_id_0> Udine <extra_id_1>
853,10448,2010,TechCrunch is owned by <extra_id_0>.,<extra_id_0> AOL <extra_id_1>
854,10459,2010,Boy and Dog in a Johnnypump is owned by <extra_id_0>.,<extra_id_0> Peter M. Brant <extra_id_1>
855,10470,2010,Têtu is owned by <extra_id_0>.,<extra_id_0> Pierre Bergé <extra_id_1>
856,10476,2010,Hilton Athens is owned by <extra_id_0>.,<extra_id_0> Alpha Bank <extra_id_1>
857,10487,2010,BlaBlaBus is owned by <extra_id_0>.,<extra_id_0> SNCF <extra_id_1>
858,10498,2010,Rauma shipyard is owned by <extra_id_0>.,<extra_id_0> STX Finland Oy <extra_id_1>
859,10509,2010,PanAmericano is owned by <extra_id_0>.,<extra_id_0> Silvio Santos <extra_id_1>
860,10520,2010,Hamburger Abendblatt is owned by <extra_id_0>.,<extra_id_0> Axel Springer SE <extra_id_1>
861,10531,2010,Rabbit is owned by <extra_id_0>.,<extra_id_0> S. I. Newhouse <extra_id_1>
862,10542,2010,Mountain Studios is owned by <extra_id_0>.,<extra_id_0> David Richards <extra_id_1>
863,10553,2010,Wells Fargo Center is owned by <extra_id_0>.,<extra_id_0> Beacon Capital Partners <extra_id_1>
864,10564,2010,Eastern Acoustic Works is owned by <extra_id_0>.,<extra_id_0> LOUD Technologies <extra_id_1>
865,10575,2010,Fox Mobile Entertainment is owned by <extra_id_0>.,<extra_id_0> News Corporation <extra_id_1>
866,10594,2010,Angaston Power Station is owned by <extra_id_0>.,<extra_id_0> Infratil <extra_id_1>
867,10605,2010,Portrait of Professor Benjamin H. Rand is owned by <extra_id_0>.,<extra_id_0> Alice Walton <extra_id_1>
868,10616,2010,Linha do Sul is owned by <extra_id_0>.,<extra_id_0> REFER <extra_id_1>
869,10627,2010,Linha do Oeste is owned by <extra_id_0>.,<extra_id_0> REFER <extra_id_1>
870,10638,2010,Dothan Eagle is owned by <extra_id_0>.,<extra_id_0> Berkshire Hathaway <extra_id_1>
871,10649,2010,Leixões railway line is owned by <extra_id_0>.,<extra_id_0> REFER <extra_id_1>
872,10660,2010,Danville Register & Bee is owned by <extra_id_0>.,<extra_id_0> Berkshire Hathaway <extra_id_1>
873,10671,2010,Ramal de Braga is owned by <extra_id_0>.,<extra_id_0> REFER <extra_id_1>
874,10682,2010,Kevitsa mine is owned by <extra_id_0>.,<extra_id_0> First Quantum Minerals <extra_id_1>
