index,original,date,input,output
749,8371,2018,<extra_id_0> is the head of the government of Manila.,<extra_id_0> Joseph Estrada <extra_id_1>
750,8382,2018,<extra_id_0> is the head of the government of Memphis.,<extra_id_0> Jim Strickland <extra_id_1>
751,8389,2018,<extra_id_0> is the head of the government of Gujarat.,<extra_id_0> Vijay Rupani <extra_id_1>
752,8394,2018,<extra_id_0> is the head of the government of Lebanon.,<extra_id_0> Saad Hariri <extra_id_1>
753,8405,2018,<extra_id_0> is the head of the government of Austria.,<extra_id_0> Sebastian Kurz <extra_id_1>
754,8416,2018,<extra_id_0> is the head of the government of St. Louis.,<extra_id_0> Lyda Krewson <extra_id_1>
755,8427,2018,<extra_id_0> is the head of the government of Hawaii.,<extra_id_0> David Ige <extra_id_1>
756,8437,2018,<extra_id_0> is the head of the government of Connecticut.,<extra_id_0> Dannel Malloy <extra_id_1>
757,8443,2018,<extra_id_0> is the head of the government of Nashville.,<extra_id_0> David Briley <extra_id_1>
758,8453,2018,<extra_id_0> is the head of the government of Milan.,<extra_id_0> Giuseppe Sala <extra_id_1>
759,8464,2018,<extra_id_0> is the head of the government of Athens.,<extra_id_0> Georgios Kaminis <extra_id_1>
760,8471,2018,<extra_id_0> is the head of the government of Mumbai.,<extra_id_0> Vishwanath Mahadeshwar <extra_id_1>
761,8482,2018,<extra_id_0> is the head of the government of Montreal.,<extra_id_0> Valérie Plante <extra_id_1>
762,8493,2018,<extra_id_0> is the head of the government of Sarawak.,<extra_id_0> Abang Abdul Rahman Johari Abang Openg <extra_id_1>
763,8497,2018,<extra_id_0> is the head of the government of Jakarta.,<extra_id_0> Anies Baswedan <extra_id_1>
764,8511,2018,<extra_id_0> is the head of the government of Tunisia.,<extra_id_0> Youssef Chahed <extra_id_1>
765,8518,2018,<extra_id_0> is the head of the government of Flanders.,<extra_id_0> Geert Bourgeois <extra_id_1>
766,8529,2018,<extra_id_0> is the head of the government of Dresden.,<extra_id_0> Dirk Hilbert <extra_id_1>
767,8539,2018,<extra_id_0> is the head of the government of Andorra.,<extra_id_0> Antoni Martí <extra_id_1>
768,8550,2018,<extra_id_0> is the head of the government of Czech Republic.,<extra_id_0> Andrej Babiš <extra_id_1>
769,8561,2018,<extra_id_0> is the head of the government of Lyon.,<extra_id_0> Georges Képénékian <extra_id_1>
770,8572,2018,<extra_id_0> is the head of the government of Tainan.,<extra_id_0> Huang Wei-cher <extra_id_1>
771,8583,2018,<extra_id_0> is the head of the government of Hoboken.,<extra_id_0> Ravinder Bhalla <extra_id_1>
772,8587,2018,<extra_id_0> is the head of the government of Ivory Coast.,<extra_id_0> Amadou Gon Coulibaly <extra_id_1>
773,8598,2018,<extra_id_0> is the head of the government of Prince Edward Island.,<extra_id_0> Wade MacLauchlan <extra_id_1>
774,8609,2018,<extra_id_0> is the head of the government of Marseille.,<extra_id_0> Jean-Claude Gaudin <extra_id_1>
775,8620,2018,<extra_id_0> is the head of the government of Cameroon.,<extra_id_0> Philémon Yang <extra_id_1>
776,8631,2018,<extra_id_0> is the head of the government of Bremen.,<extra_id_0> Carsten Sieling <extra_id_1>
777,8642,2018,<extra_id_0> is the head of the government of Manitoba.,<extra_id_0> Brian Pallister <extra_id_1>
778,8653,2018,<extra_id_0> is the head of the government of Ithaca.,<extra_id_0> Svante Myrick <extra_id_1>
779,8658,2018,<extra_id_0> is the head of the government of Alexandria.,<extra_id_0> Allison Silberberg <extra_id_1>
780,8667,2018,<extra_id_0> is the head of the government of Transnistria.,<extra_id_0> Alexander Wladimirowitsch Martynow <extra_id_1>
781,8671,2018,<extra_id_0> is the head of the government of Tehran.,<extra_id_0> Samiollah Hosseini Makarem <extra_id_1>
782,8675,2018,<extra_id_0> is the head of the government of Nagaland.,<extra_id_0> T. R. Zeliang <extra_id_1>
783,8685,2018,<extra_id_0> is the head of the government of Portland.,<extra_id_0> Ethan Strimling <extra_id_1>
784,8696,2018,<extra_id_0> is the head of the government of Community of Valencia.,<extra_id_0> Ximo Puig <extra_id_1>
785,8707,2018,<extra_id_0> is the head of the government of The Hague.,<extra_id_0> Pauline Krikke <extra_id_1>
786,8718,2018,<extra_id_0> is the head of the government of Batangas.,<extra_id_0> Hermilando Mandanas <extra_id_1>
787,8724,2018,<extra_id_0> is the head of the government of United States Virgin Islands.,<extra_id_0> Kenneth Mapp <extra_id_1>
788,8735,2018,<extra_id_0> is the head of the government of Campania.,<extra_id_0> Vincenzo De Luca <extra_id_1>
789,8740,2018,<extra_id_0> is the head of the government of Charlottesville.,<extra_id_0> Michael Signer <extra_id_1>
790,8751,2018,<extra_id_0> is the head of the government of Navarre.,<extra_id_0> Uxue Barkos <extra_id_1>
791,8757,2018,<extra_id_0> is the head of the government of Togo.,<extra_id_0> Komi Klassou <extra_id_1>
792,8768,2018,<extra_id_0> is the head of the government of Okinawa Prefecture.,<extra_id_0> Takeshi Onaga <extra_id_1>
793,8779,2018,<extra_id_0> is the head of the government of Kinmen.,<extra_id_0> Chen Fu-hai <extra_id_1>
794,8797,2018,<extra_id_0> is the head of the government of British Virgin Islands.,<extra_id_0> Orlando Smith <extra_id_1>
795,8808,2018,<extra_id_0> is the head of the government of Guadeloupe.,<extra_id_0> Ary Chalus <extra_id_1>
796,8811,2018,<extra_id_0> is the head of the government of Guinea-Bissau.,<extra_id_0> Aristides Gomes <extra_id_1>
797,8822,2018,<extra_id_0> is the head of the government of Chișinău.,<extra_id_0> Dorin Chirtoacă <extra_id_1>
798,8833,2018,<extra_id_0> is the head of the government of Emilia-Romagna.,<extra_id_0> Stefano Bonaccini <extra_id_1>
799,8844,2018,<extra_id_0> is the head of the government of Western Cape.,<extra_id_0> Helen Zille <extra_id_1>
800,8855,2018,<extra_id_0> is the head of the government of Molenbeek-Saint-Jean.,<extra_id_0> Françoise Schepmans <extra_id_1>
801,8864,2018,<extra_id_0> is the head of the government of Saarbrücken.,<extra_id_0> Charlotte Britz <extra_id_1>
802,8875,2018,<extra_id_0> is the head of the government of Baden-Württemberg.,<extra_id_0> Winfried Kretschmann <extra_id_1>
803,8886,2018,<extra_id_0> is the head of the government of Niigata Prefecture.,<extra_id_0> Ryūichi Yoneyama <extra_id_1>
804,8897,2018,<extra_id_0> is the head of the government of Saarland.,<extra_id_0> Annegret Kramp-Karrenbauer <extra_id_1>
805,8908,2018,<extra_id_0> is the head of the government of Province of Buenos Aires.,<extra_id_0> María Eugenia Vidal <extra_id_1>
806,8919,2018,<extra_id_0> is the head of the government of Brandenburg.,<extra_id_0> Dietmar Woidke <extra_id_1>
807,8930,2018,<extra_id_0> is the head of the government of Varese.,<extra_id_0> Davide Galimberti <extra_id_1>
808,8936,2018,<extra_id_0> is the head of the government of Federated States of Micronesia.,<extra_id_0> Peter M. Christian <extra_id_1>
809,8947,2018,<extra_id_0> is the head of the government of Pescara.,<extra_id_0> Marco Alessandrini <extra_id_1>
810,8958,2018,<extra_id_0> is the head of the government of Saratov Oblast.,<extra_id_0> Valery Radayev <extra_id_1>
811,8969,2018,<extra_id_0> is the head of the government of Maori Party.,<extra_id_0> Marama Fox <extra_id_1>
812,8979,2018,<extra_id_0> is the head of the government of Piedmont.,<extra_id_0> Sergio Chiamparino <extra_id_1>
813,8990,2018,<extra_id_0> is the head of the government of Kyōto Prefecture.,<extra_id_0> Takatoshi Nishiwaki <extra_id_1>
814,9001,2018,<extra_id_0> is the head of the government of Sahrawi Arab Democratic Republic.,<extra_id_0> Abdelkader Taleb Omar <extra_id_1>
815,9012,2018,<extra_id_0> is the head of the government of Chaco Province.,<extra_id_0> Domingo Peppo <extra_id_1>
816,9023,2018,<extra_id_0> is the head of the government of Le Mans.,<extra_id_0> Jean-Claude Boulard <extra_id_1>
817,9039,2018,<extra_id_0> is the head of the government of Changhua County.,<extra_id_0> Wei Ming-ku <extra_id_1>
818,9050,2018,<extra_id_0> is the head of the government of Limpopo.,<extra_id_0> Stanley Mathabatha <extra_id_1>
819,9061,2018,<extra_id_0> is the head of the government of Amsterdam.,<extra_id_0> Femke Halsema <extra_id_1>
820,9072,2018,<extra_id_0> is the head of the government of Ilocos Norte.,<extra_id_0> Imee Marcos <extra_id_1>
821,9081,2018,<extra_id_0> is the head of the government of Skåne County.,<extra_id_0> Anneli Hulthén <extra_id_1>
822,9100,2018,<extra_id_0> is the head of the government of Hsinchu County.,<extra_id_0> Chiu Ching-chun <extra_id_1>
823,9111,2018,<extra_id_0> is the head of the government of Vesthimmerland Municipality.,<extra_id_0> Per Bach Laursen <extra_id_1>
824,9122,2018,<extra_id_0> is the head of the government of Budapest District IV.,<extra_id_0> Zsolt Wintermantel <extra_id_1>
825,9133,2018,<extra_id_0> is the head of the government of Municipality of Thessaloniki.,<extra_id_0> Yannis Boutaris <extra_id_1>
826,9141,2018,<extra_id_0> is the head of the government of Montpellier Méditerranée Métropole.,<extra_id_0> Philippe Saurel <extra_id_1>
827,9152,2018,<extra_id_0> is the head of the government of Budapest District I.,<extra_id_0> Gábor Tamás Nagy <extra_id_1>
828,9162,2018,<extra_id_0> is the head of the government of Urban Community of Nantes Métropole.,<extra_id_0> Johanna Rolland <extra_id_1>
829,9173,2018,<extra_id_0> is the head of the government of Sector 5.,<extra_id_0> Daniel Florea <extra_id_1>
830,9184,2018,<extra_id_0> is the head coach of Philadelphia Eagles.,<extra_id_0> Doug Pederson <extra_id_1>
831,9191,2018,<extra_id_0> is the head coach of Washington Football Team.,<extra_id_0> Jay Gruden <extra_id_1>
832,9200,2018,<extra_id_0> is the head coach of Los Angeles Rams.,<extra_id_0> Sean McVay <extra_id_1>
833,9205,2018,<extra_id_0> is the head coach of Lechia Gdańsk.,<extra_id_0> Piotr Stokowiec <extra_id_1>
834,9216,2018,<extra_id_0> is the head coach of Ineos Grenadier.,<extra_id_0> Servais Knaven <extra_id_1>
835,9226,2018,<extra_id_0> is the head coach of FC Barcelona.,<extra_id_0> Ernesto Valverde <extra_id_1>
836,9231,2018,<extra_id_0> is the head coach of Blackpool F.C..,<extra_id_0> Terry McPhillips <extra_id_1>
837,9235,2018,<extra_id_0> is the head coach of San Jose Earthquakes.,<extra_id_0> Steve Ralston <extra_id_1>
838,9240,2018,<extra_id_0> is the head coach of Bolton Wanderers F.C..,<extra_id_0> Phil Parkinson <extra_id_1>
839,9245,2018,<extra_id_0> is the head coach of FK Budućnost Podgorica.,<extra_id_0> Branko Brnović <extra_id_1>
840,9249,2018,<extra_id_0> is the head coach of FC Schalke 04.,<extra_id_0> Domenico Tedesco <extra_id_1>
841,9252,2018,<extra_id_0> is the head coach of Stoke City F.C..,<extra_id_0> Gary Rowett <extra_id_1>
842,9259,2018,<extra_id_0> is the head coach of Aston Villa F.C..,<extra_id_0> Dean Smith <extra_id_1>
843,9264,2018,<extra_id_0> is the head coach of KF Tirana.,<extra_id_0> Ardian Mema <extra_id_1>
844,9279,2018,<extra_id_0> is the head coach of SC Oțelul Galați.,<extra_id_0> Alin Pânzaru <extra_id_1>
845,9284,2018,<extra_id_0> is the head coach of Malmö FF.,<extra_id_0> Uwe Rösler <extra_id_1>
846,9290,2018,<extra_id_0> is the head coach of Spartak Moscow.,<extra_id_0> Massimo Carrera <extra_id_1>
847,9301,2018,<extra_id_0> is the head coach of New York Liberty.,<extra_id_0> Katie Smith <extra_id_1>
848,9311,2018,<extra_id_0> is the head coach of Paris Saint-Germain.,<extra_id_0> Unai Emery <extra_id_1>
849,9322,2018,<extra_id_0> is the head coach of FC Petrolul Ploiești.,<extra_id_0> Romulus Ciobanu <extra_id_1>
850,9331,2018,<extra_id_0> is the head coach of FC Steaua București.,<extra_id_0> Nicolae Dică <extra_id_1>
851,9342,2018,<extra_id_0> is the head coach of Louisville Cardinals men's basketball.,<extra_id_0> Chris Mack <extra_id_1>
852,9355,2018,<extra_id_0> is the head coach of Philadelphia Union.,<extra_id_0> Jim Curtin <extra_id_1>
853,9362,2018,<extra_id_0> is the head coach of Örebro SK.,<extra_id_0> Axel Kjäll <extra_id_1>
854,9372,2018,<extra_id_0> is the head coach of Molde FK.,<extra_id_0> Erling Moe <extra_id_1>
855,9383,2018,<extra_id_0> is the head coach of Galatasaray S.K..,<extra_id_0> Fatih Terim <extra_id_1>
856,9389,2018,<extra_id_0> is the head coach of Huddersfield Town A.F.C..,<extra_id_0> David Wagner <extra_id_1>
857,9398,2018,<extra_id_0> is the head coach of Motherwell F.C..,<extra_id_0> Steve Robinson <extra_id_1>
858,9403,2018,<extra_id_0> is the head coach of Flamurtari Vlorë.,<extra_id_0> Ilir Daja <extra_id_1>
859,9412,2018,<extra_id_0> is the head coach of AFC Bournemouth.,<extra_id_0> Eddie Howe <extra_id_1>
860,9416,2018,<extra_id_0> is the head coach of KF Skënderbeu Korçë.,<extra_id_0> Ilir Daja <extra_id_1>
861,9427,2018,<extra_id_0> is the head coach of Hammarby Fotboll.,<extra_id_0> Stefan Billborn <extra_id_1>
862,9430,2018,<extra_id_0> is the head coach of Apollon Smyrna F.C..,<extra_id_0> Babis Tennes <extra_id_1>
863,9437,2018,<extra_id_0> is the head coach of Morocco national football team.,<extra_id_0> Hervé Renard <extra_id_1>
864,9445,2018,<extra_id_0> is the head coach of MŠK Žilina.,<extra_id_0> Jaroslav Kentoš <extra_id_1>
865,9449,2018,<extra_id_0> is the head coach of Frosinone Calcio.,<extra_id_0> Marco Baroni <extra_id_1>
866,9454,2018,<extra_id_0> is the head coach of NK Olimpija Ljubljana.,<extra_id_0> Zoran Barisic <extra_id_1>
867,9458,2018,<extra_id_0> is the head coach of Unione Sportiva Lecce.,<extra_id_0> Fabio Liverani <extra_id_1>
868,9465,2018,<extra_id_0> is the head coach of Greenock Morton F.C..,<extra_id_0> Jonatan Johansson <extra_id_1>
869,9470,2018,<extra_id_0> is the head coach of FK Vardar.,<extra_id_0> Aleksandar Vasoski <extra_id_1>
870,9475,2018,<extra_id_0> is the head coach of AC Omonia.,<extra_id_0> Yannis Anastasiou <extra_id_1>
871,9484,2018,<extra_id_0> is the head coach of SC Bastia.,<extra_id_0> Stéphane Rossi <extra_id_1>
872,9495,2018,<extra_id_0> is the head coach of Penn FC.,<extra_id_0> Raoul Voss <extra_id_1>
873,9500,2018,<extra_id_0> is the head coach of KS Vllaznia Shkodër.,<extra_id_0> Hasan Lika <extra_id_1>
874,9514,2018,<extra_id_0> is the head coach of Helsingin Jalkapalloklubi.,<extra_id_0> Mika Lehkosuo <extra_id_1>
875,9518,2018,<extra_id_0> is the head coach of VfL Bochum.,<extra_id_0> Jens Rasiejewski <extra_id_1>
876,9529,2018,<extra_id_0> is the head coach of Gap Connah's Quay F.C..,<extra_id_0> Andy Morrison <extra_id_1>
877,9538,2018,<extra_id_0> is the head coach of K.R.C. Genk.,<extra_id_0> Philippe Clement <extra_id_1>
878,9542,2018,<extra_id_0> is the head coach of FC Kairat.,<extra_id_0> Carlos Alós Ferrer <extra_id_1>
879,9548,2018,<extra_id_0> is the head coach of FC Academica Clinceni.,<extra_id_0> Ilie Poenaru <extra_id_1>
880,9559,2018,<extra_id_0> is the head coach of Atalanta B.C..,<extra_id_0> Gian Piero Gasperini <extra_id_1>
881,9570,2018,<extra_id_0> is the head coach of FCU Craiova 1948.,<extra_id_0> Nicolò Napoli <extra_id_1>
882,9576,2018,<extra_id_0> is the head coach of RCD Espanyol de Barcelona.,<extra_id_0> Joan Francesc Ferrer Sicilia <extra_id_1>
883,9579,2018,<extra_id_0> is the head coach of Grasshopper Club Zürich.,<extra_id_0> Thorsten Fink <extra_id_1>
884,9584,2018,<extra_id_0> is the head coach of A.C. ChievoVerona.,<extra_id_0> Domenico Di Carlo <extra_id_1>
885,9595,2018,<extra_id_0> is the head coach of PFC CSKA Moscow.,<extra_id_0> Viktor Goncharenko <extra_id_1>
886,9600,2018,<extra_id_0> is the head coach of FK Kukësi.,<extra_id_0> Armando Cungu <extra_id_1>
887,9613,2018,<extra_id_0> is the head coach of B36 Tórshavn.,<extra_id_0> Jákup á Borg <extra_id_1>
888,9620,2018,<extra_id_0> is the head coach of KV Mechelen.,<extra_id_0> Wouter Vrancken <extra_id_1>
889,9623,2018,<extra_id_0> is the head coach of OFC Etar Veliko Tarnovo.,<extra_id_0> Krasimir Balakov <extra_id_1>
890,9630,2018,<extra_id_0> is the head coach of Società Polisportiva Ars et Labor.,<extra_id_0> Leonardo Semplici <extra_id_1>
891,9634,2018,<extra_id_0> is the head coach of Kalmar FF.,<extra_id_0> Nanne Bergstrand <extra_id_1>
892,9640,2018,<extra_id_0> is the head coach of Śląsk Wrocław.,<extra_id_0> Tadeusz Pawłowski <extra_id_1>
893,9645,2018,<extra_id_0> is the head coach of A.S. Nancy-Lorraine.,<extra_id_0> Didier Tholot <extra_id_1>
894,9649,2018,<extra_id_0> is the head coach of Real Oviedo.,<extra_id_0> Juan Antonio Anquela <extra_id_1>
895,9657,2018,<extra_id_0> is the head coach of Brentford F.C..,<extra_id_0> Dean Smith <extra_id_1>
896,9664,2018,<extra_id_0> is the head coach of Cowdenbeath F.C..,<extra_id_0> Gary Bollan <extra_id_1>
897,9671,2018,<extra_id_0> is the head coach of FC Rostov.,<extra_id_0> Valeri Karpin <extra_id_1>
898,9680,2018,<extra_id_0> is the head coach of EF Pro Cycling.,<extra_id_0> Andreas Klier <extra_id_1>
899,9686,2018,<extra_id_0> is the head coach of Pogoń Szczecin.,<extra_id_0> Kosta Runjaić <extra_id_1>
900,9690,2018,<extra_id_0> is the head coach of Arka Gdynia.,<extra_id_0> Leszek Ojrzyński <extra_id_1>
901,9699,2018,<extra_id_0> is the head coach of Deceuninck-Quick-Step.,<extra_id_0> Brian Holm <extra_id_1>
902,9707,2018,<extra_id_0> is the head coach of L.A.S.K. Linz.,<extra_id_0> Oliver Glasner <extra_id_1>
903,9717,2018,<extra_id_0> is the head coach of Östersunds FK.,<extra_id_0> Graham Potter <extra_id_1>
904,9720,2018,<extra_id_0> is the head coach of Aerostar Bacău.,<extra_id_0> Florin Bratu <extra_id_1>
905,9723,2018,<extra_id_0> is the head coach of Neftchi Baku PFC.,<extra_id_0> Roberto Bordin <extra_id_1>
906,9728,2018,<extra_id_0> is the head coach of F.C. Nantes.,<extra_id_0> Vahid Halilhodžić <extra_id_1>
907,9739,2018,<extra_id_0> is the head coach of SV Waldhof Mannheim.,<extra_id_0> Bernhard Trares <extra_id_1>
908,9750,2018,<extra_id_0> is the head coach of Belarus national football team.,<extra_id_0> Igor Kriushenko <extra_id_1>
909,9754,2018,<extra_id_0> is the head coach of Lyngby Boldklub.,<extra_id_0> Mark Strudal <extra_id_1>
910,9762,2018,<extra_id_0> is the head coach of CSM Politehnica Iași.,<extra_id_0> Flavius Stoican <extra_id_1>
911,9768,2018,<extra_id_0> is the head coach of Silkeborg IF.,<extra_id_0> Michael Hansen <extra_id_1>
912,9778,2018,<extra_id_0> is the head coach of Novo Nordisk.,<extra_id_0> Massimo Podenzana <extra_id_1>
913,9788,2018,<extra_id_0> is the head coach of A.C. Pisa 1909.,<extra_id_0> Luca D'Angelo <extra_id_1>
914,9791,2018,<extra_id_0> is the head coach of Rio Ave F.C..,<extra_id_0> José Manuel Gomes <extra_id_1>
915,9807,2018,<extra_id_0> is the head coach of FC Aarau.,<extra_id_0> Sven Christ <extra_id_1>
916,9810,2018,<extra_id_0> is the head coach of IK Start.,<extra_id_0> Kjetil Rekdal <extra_id_1>
917,9816,2018,<extra_id_0> is the head coach of NTT Pro Cycling Team.,<extra_id_0> Roger Hammond <extra_id_1>
918,9822,2018,<extra_id_0> is the head coach of FC Urartu.,<extra_id_0> Ilshat Faizulin <extra_id_1>
919,9825,2018,<extra_id_0> is the head coach of Szombathelyi Haladás.,<extra_id_0> Ferenc Horváth <extra_id_1>
920,9840,2018,<extra_id_0> is the head coach of FC Slutsk.,<extra_id_0> Vitaliy Pavlov <extra_id_1>
921,9844,2018,<extra_id_0> is the head coach of SC Dnipro-1.,<extra_id_0> Dmytro Mykhaylenko <extra_id_1>
922,9855,2018,<extra_id_0> is the head coach of Gimnàstic de Tarragona.,<extra_id_0> Nano <extra_id_1>
923,9864,2018,<extra_id_0> is the head coach of Aalesunds FK.,<extra_id_0> Lars Bohinen <extra_id_1>
924,9867,2018,<extra_id_0> is the head coach of FK Dečić.,<extra_id_0> Derviš Hadžiosmanović <extra_id_1>
925,9880,2018,<extra_id_0> is the head coach of Wolfsberger AC.,<extra_id_0> Christian Ilzer <extra_id_1>
926,9885,2018,<extra_id_0> is the head coach of SFC Opava.,<extra_id_0> Roman Skuhravý <extra_id_1>
927,9898,2018,<extra_id_0> is the head coach of SV Wacker Burghausen.,<extra_id_0> Uwe Wolf <extra_id_1>
928,9909,2018,<extra_id_0> is the head coach of Florida Gators women's basketball.,<extra_id_0> Cameron Newbauer <extra_id_1>
929,9912,2018,<extra_id_0> is the head coach of HNK Gorica.,<extra_id_0> Sergej Jakirović <extra_id_1>
930,9925,2018,<extra_id_0> is the head coach of FC Viitorul Constanța.,<extra_id_0> Gheorghe Hagi <extra_id_1>
931,9930,2018,<extra_id_0> is the head coach of FC Minsk.,<extra_id_0> Alyaksandar Lukhvich <extra_id_1>
932,9933,2018,<extra_id_0> is the head coach of Turris-Oltul Turnu Măgurele.,<extra_id_0> Erik Lincar <extra_id_1>
933,9936,2018,<extra_id_0> is the head coach of FC ViOn Zlaté Moravce.,<extra_id_0> Branislav Mráz <extra_id_1>
934,9940,2018,<extra_id_0> is the head coach of MFK Karviná.,<extra_id_0> Lubomír Vlk <extra_id_1>
935,9950,2018,<extra_id_0> is the head coach of FC Neman Grodno.,<extra_id_0> Igor Kovalevich <extra_id_1>
936,9960,2018,<extra_id_0> is the head coach of CF Fuenlabrada.,<extra_id_0> Antonio Calderón <extra_id_1>
937,9974,2018,<extra_id_0> is the head coach of FC Slavia-Mozyr.,<extra_id_0> Mihail Martsinovich <extra_id_1>
938,9977,2018,<extra_id_0> is the head coach of Kisvárda FC.,<extra_id_0> László Dajka <extra_id_1>
939,9983,2018,<extra_id_0> is the head coach of FC Voluntari.,<extra_id_0> Dinu Todoran <extra_id_1>
940,9986,2018,<extra_id_0> is the head coach of Vital Concept.,<extra_id_0> Didier Rous <extra_id_1>
941,9989,2018,<extra_id_0> is the head coach of FK Spartaks Jūrmala.,<extra_id_0> Aleksandr Grishin <extra_id_1>
942,9994,2018,<extra_id_0> is the head coach of FC Orsha.,<extra_id_0> Sergey Vekhtev <extra_id_1>
943,9999,2018,<extra_id_0> is the head coach of Royal Excel Mouscron.,<extra_id_0> Frank Defays <extra_id_1>
944,10004,2018,<extra_id_0> is the head coach of NK Domžale.,<extra_id_0> Simon Rožman <extra_id_1>
945,10010,2018,<extra_id_0> is the head coach of SEG Racing Academy.,<extra_id_0> Michiel Elijzen <extra_id_1>
946,10018,2018,<extra_id_0> is the head coach of Thespakusatsu Gunma.,<extra_id_0> Keiichiro Nuno <extra_id_1>
947,10021,2018,<extra_id_0> is the head coach of FK Radnik Surdulica.,<extra_id_0> Mladen Dodić <extra_id_1>
948,10028,2018,<extra_id_0> is the head coach of FC Lida.,<extra_id_0> Sergey Solodovnikov <extra_id_1>
949,10037,2018,<extra_id_0> is the head coach of WB Veranclassic Aqua Protect.,<extra_id_0> Olivier Kaisen <extra_id_1>
950,10040,2018,<extra_id_0> is the head coach of PFC Kuban Krasnodar.,<extra_id_0> Vladimir Gazzayev <extra_id_1>
951,10048,2018,<extra_id_0> is the head coach of FC Smolevichi.,<extra_id_0> Aleksandr Brazevich <extra_id_1>
952,10062,2018,<extra_id_0> is the head coach of Bahrain-McLaren.,<extra_id_0> Tristan Hoffman <extra_id_1>
953,10068,2018,<extra_id_0> is the head coach of ERA-Circus.,<extra_id_0> Marc Janssens <extra_id_1>
954,10072,2018,<extra_id_0> is the head coach of FC UAS Zhitkovichi.,<extra_id_0> Andrey Svirkov <extra_id_1>
955,10077,2018,<extra_id_0> is the head coach of FK RFS.,<extra_id_0> Valdas Dambrauskas <extra_id_1>
956,10080,2018,<extra_id_0> is the head coach of FC Rapid 1923.,<extra_id_0> Daniel Pancu <extra_id_1>
957,10099,2018,Charlotte Hornets is owned by <extra_id_0>.,<extra_id_0> Michael Jordan <extra_id_1>
958,10110,2018,Nordland Line is owned by <extra_id_0>.,<extra_id_0> Bane NOR <extra_id_1>
959,10121,2018,Phase 10 is owned by <extra_id_0>.,<extra_id_0> Mattel <extra_id_1>
960,10132,2018,Flåm Line is owned by <extra_id_0>.,<extra_id_0> Bane NOR <extra_id_1>
961,10143,2018,Bergen Line is owned by <extra_id_0>.,<extra_id_0> Bane NOR <extra_id_1>
962,10159,2018,Rover is owned by <extra_id_0>.,<extra_id_0> Jaguar Land Rover <extra_id_1>
963,10170,2018,Wind River Systems is owned by <extra_id_0>.,<extra_id_0> Intel <extra_id_1>
964,10181,2018,Stratolaunch Systems is owned by <extra_id_0>.,<extra_id_0> Vulcan Inc. <extra_id_1>
965,10192,2018,Rauma Line is owned by <extra_id_0>.,<extra_id_0> Bane NOR <extra_id_1>
966,10203,2018,Yokohama DeNA BayStars is owned by <extra_id_0>.,<extra_id_0> DeNA <extra_id_1>
967,10214,2018,Rosewood Hotel Group is owned by <extra_id_0>.,<extra_id_0> Chow Tai Fook <extra_id_1>
968,10225,2018,Lanai is owned by <extra_id_0>.,<extra_id_0> Larry Ellison <extra_id_1>
969,10236,2018,Eurosport is owned by <extra_id_0>.,<extra_id_0> Discovery Inc. <extra_id_1>
970,10247,2018,Havas is owned by <extra_id_0>.,<extra_id_0> Vivendi <extra_id_1>
971,10251,2018,Dimension Films is owned by <extra_id_0>.,<extra_id_0> Lantern Entertainment <extra_id_1>
972,10256,2018,i is owned by <extra_id_0>.,<extra_id_0> JPIMedia <extra_id_1>
973,10267,2018,Rizzoli Libri is owned by <extra_id_0>.,<extra_id_0> Arnoldo Mondadori Editore <extra_id_1>
974,10282,2018,Boston Dynamics is owned by <extra_id_0>.,<extra_id_0> SoftBank <extra_id_1>
975,10293,2018,Tanimachi Line is owned by <extra_id_0>.,<extra_id_0> Osaka Municipal Transportation Bureau <extra_id_1>
976,10304,2018,Ruptly is owned by <extra_id_0>.,<extra_id_0> Rossiya Segodnya <extra_id_1>
977,10313,2018,Stade Pierre-Mauroy is owned by <extra_id_0>.,<extra_id_0> Eiffage <extra_id_1>
978,10324,2018,The Free Lance–Star is owned by <extra_id_0>.,<extra_id_0> Berkshire Hathaway <extra_id_1>
979,10335,2018,Place Ville Marie is owned by <extra_id_0>.,<extra_id_0> Ivanhoe Cambridge <extra_id_1>
980,10347,2018,Duracell is owned by <extra_id_0>.,<extra_id_0> Berkshire Hathaway <extra_id_1>
981,10358,2018,Westfield Wheaton is owned by <extra_id_0>.,<extra_id_0> Unibail Rodamco Westfield <extra_id_1>
982,10369,2018,Hero is owned by <extra_id_0>.,<extra_id_0> Creative Programs <extra_id_1>
983,10380,2018,Thawte Consulting is owned by <extra_id_0>.,<extra_id_0> NortonLifeLock <extra_id_1>
984,10391,2018,Viasat is owned by <extra_id_0>.,<extra_id_0> Nordic Entertainment Group <extra_id_1>
985,10402,2018,Dovre Line is owned by <extra_id_0>.,<extra_id_0> Bane NOR <extra_id_1>
986,10413,2018,Fox Entertainment Group is owned by <extra_id_0>.,<extra_id_0> 21st Century Fox <extra_id_1>
987,10424,2018,RV Melville is owned by <extra_id_0>.,<extra_id_0> Philippine Navy <extra_id_1>
988,10435,2018,Stadio Friuli is owned by <extra_id_0>.,<extra_id_0> Udinese Calcio <extra_id_1>
989,10445,2018,Nordic Regional Airlines is owned by <extra_id_0>.,<extra_id_0> Finnair <extra_id_1>
990,10456,2018,TechCrunch is owned by <extra_id_0>.,<extra_id_0> Verizon Media <extra_id_1>
991,10467,2018,Boy and Dog in a Johnnypump is owned by <extra_id_0>.,<extra_id_0> Peter M. Brant <extra_id_1>
