index,original,date,input,output
751,8799,2020,<extra_id_0> is the head of the government of British Virgin Islands.,<extra_id_0> Andrew Fahie <extra_id_1>
752,8810,2020,<extra_id_0> is the head of the government of Guadeloupe.,<extra_id_0> Ary Chalus <extra_id_1>
753,8813,2020,<extra_id_0> is the head of the government of Guinea-Bissau.,<extra_id_0> Aristides Gomes <extra_id_1>
754,8824,2020,<extra_id_0> is the head of the government of Chișinău.,<extra_id_0> Ion Ceban <extra_id_1>
755,8835,2020,<extra_id_0> is the head of the government of Emilia-Romagna.,<extra_id_0> Stefano Bonaccini <extra_id_1>
756,8846,2020,<extra_id_0> is the head of the government of Western Cape.,<extra_id_0> Alan Winde <extra_id_1>
757,8866,2020,<extra_id_0> is the head of the government of Saarbrücken.,<extra_id_0> Uwe Conradt <extra_id_1>
758,8877,2020,<extra_id_0> is the head of the government of Baden-Württemberg.,<extra_id_0> Winfried Kretschmann <extra_id_1>
759,8888,2020,<extra_id_0> is the head of the government of Niigata Prefecture.,<extra_id_0> Hideyo Hanazumi <extra_id_1>
760,8899,2020,<extra_id_0> is the head of the government of Saarland.,<extra_id_0> Tobias Hans <extra_id_1>
761,8910,2020,<extra_id_0> is the head of the government of Province of Buenos Aires.,<extra_id_0> Axel Kicillof <extra_id_1>
762,8921,2020,<extra_id_0> is the head of the government of Brandenburg.,<extra_id_0> Dietmar Woidke <extra_id_1>
763,8932,2020,<extra_id_0> is the head of the government of Varese.,<extra_id_0> Davide Galimberti <extra_id_1>
764,8938,2020,<extra_id_0> is the head of the government of Federated States of Micronesia.,<extra_id_0> David W. Panuelo <extra_id_1>
765,8949,2020,<extra_id_0> is the head of the government of Pescara.,<extra_id_0> Marco Alessandrini <extra_id_1>
766,8960,2020,<extra_id_0> is the head of the government of Saratov Oblast.,<extra_id_0> Valery Radayev <extra_id_1>
767,8970,2020,<extra_id_0> is the head of the government of Maori Party.,<extra_id_0> Debbie Ngarewa-Packer <extra_id_1>
768,8981,2020,<extra_id_0> is the head of the government of Piedmont.,<extra_id_0> Sergio Chiamparino <extra_id_1>
769,8992,2020,<extra_id_0> is the head of the government of Kyōto Prefecture.,<extra_id_0> Takatoshi Nishiwaki <extra_id_1>
770,9003,2020,<extra_id_0> is the head of the government of Sahrawi Arab Democratic Republic.,<extra_id_0> Mohamed Wali Akeik <extra_id_1>
771,9014,2020,<extra_id_0> is the head of the government of Chaco Province.,<extra_id_0> Jorge Capitanich <extra_id_1>
772,9025,2020,<extra_id_0> is the head of the government of Le Mans.,<extra_id_0> Stéphane Le Foll <extra_id_1>
773,9041,2020,<extra_id_0> is the head of the government of Changhua County.,<extra_id_0> Wang Huei-mei <extra_id_1>
774,9052,2020,<extra_id_0> is the head of the government of Limpopo.,<extra_id_0> Stanley Mathabatha <extra_id_1>
775,9063,2020,<extra_id_0> is the head of the government of Amsterdam.,<extra_id_0> Femke Halsema <extra_id_1>
776,9074,2020,<extra_id_0> is the head of the government of Ilocos Norte.,<extra_id_0> Matthew Manotoc <extra_id_1>
777,9083,2020,<extra_id_0> is the head of the government of Skåne County.,<extra_id_0> Anneli Hulthén <extra_id_1>
778,9102,2020,<extra_id_0> is the head of the government of Hsinchu County.,<extra_id_0> Yang Wen-ke <extra_id_1>
779,9113,2020,<extra_id_0> is the head of the government of Vesthimmerland Municipality.,<extra_id_0> Per Bach Laursen <extra_id_1>
780,9124,2020,<extra_id_0> is the head of the government of Budapest District IV.,<extra_id_0> Tibor Déri <extra_id_1>
781,9135,2020,<extra_id_0> is the head of the government of Municipality of Thessaloniki.,<extra_id_0> Yannis Boutaris <extra_id_1>
782,9143,2020,<extra_id_0> is the head of the government of Montpellier Méditerranée Métropole.,<extra_id_0> Philippe Saurel <extra_id_1>
783,9154,2020,<extra_id_0> is the head of the government of Budapest District I.,<extra_id_0> Márta V. Naszályi <extra_id_1>
784,9164,2020,<extra_id_0> is the head of the government of Urban Community of Nantes Métropole.,<extra_id_0> Johanna Rolland <extra_id_1>
785,9175,2020,<extra_id_0> is the head of the government of Sector 5.,<extra_id_0> Daniel Florea <extra_id_1>
786,9186,2020,<extra_id_0> is the head coach of Philadelphia Eagles.,<extra_id_0> Doug Pederson <extra_id_1>
787,9193,2020,<extra_id_0> is the head coach of Washington Football Team.,<extra_id_0> Ron Rivera <extra_id_1>
788,9202,2020,<extra_id_0> is the head coach of Los Angeles Rams.,<extra_id_0> Sean McVay <extra_id_1>
789,9207,2020,<extra_id_0> is the head coach of Lechia Gdańsk.,<extra_id_0> Piotr Stokowiec <extra_id_1>
790,9218,2020,<extra_id_0> is the head coach of Ineos Grenadier.,<extra_id_0> Servais Knaven <extra_id_1>
791,9228,2020,<extra_id_0> is the head coach of FC Barcelona.,<extra_id_0> Quique Setién <extra_id_1>
792,9233,2020,<extra_id_0> is the head coach of Blackpool F.C..,<extra_id_0> Neil Critchley <extra_id_1>
793,9237,2020,<extra_id_0> is the head coach of San Jose Earthquakes.,<extra_id_0> Matías Almeyda <extra_id_1>
794,9242,2020,<extra_id_0> is the head coach of Bolton Wanderers F.C..,<extra_id_0> Keith Hill <extra_id_1>
795,9247,2020,<extra_id_0> is the head coach of FK Budućnost Podgorica.,<extra_id_0> Mladen Milinković <extra_id_1>
796,9251,2020,<extra_id_0> is the head coach of FC Schalke 04.,<extra_id_0> Manuel Baum <extra_id_1>
797,9254,2020,<extra_id_0> is the head coach of Stoke City F.C..,<extra_id_0> Michael O'Neill <extra_id_1>
798,9261,2020,<extra_id_0> is the head coach of Aston Villa F.C..,<extra_id_0> Dean Smith <extra_id_1>
799,9266,2020,<extra_id_0> is the head coach of KF Tirana.,<extra_id_0> Ardian Mema <extra_id_1>
800,9270,2020,<extra_id_0> is the head coach of Palermo FC.,<extra_id_0> Roberto Boscaglia <extra_id_1>
801,9281,2020,<extra_id_0> is the head coach of SC Oțelul Galați.,<extra_id_0> Petre Grigoraș <extra_id_1>
802,9286,2020,<extra_id_0> is the head coach of Malmö FF.,<extra_id_0> Jon Dahl Tomasson <extra_id_1>
803,9292,2020,<extra_id_0> is the head coach of Spartak Moscow.,<extra_id_0> Domenico Tedesco <extra_id_1>
804,9313,2020,<extra_id_0> is the head coach of Paris Saint-Germain.,<extra_id_0> Thomas Tuchel <extra_id_1>
805,9324,2020,<extra_id_0> is the head coach of FC Petrolul Ploiești.,<extra_id_0> Costel Enache <extra_id_1>
806,9333,2020,<extra_id_0> is the head coach of FC Steaua București.,<extra_id_0> Bogdan Vintilă <extra_id_1>
807,9344,2020,<extra_id_0> is the head coach of Louisville Cardinals men's basketball.,<extra_id_0> Chris Mack <extra_id_1>
808,9346,2020,<extra_id_0> is the head coach of NAC Breda.,<extra_id_0> Peter Hyballa <extra_id_1>
809,9357,2020,<extra_id_0> is the head coach of Philadelphia Union.,<extra_id_0> Jim Curtin <extra_id_1>
810,9364,2020,<extra_id_0> is the head coach of Örebro SK.,<extra_id_0> Axel Kjäll <extra_id_1>
811,9374,2020,<extra_id_0> is the head coach of Molde FK.,<extra_id_0> Erling Moe <extra_id_1>
812,9385,2020,<extra_id_0> is the head coach of Galatasaray S.K..,<extra_id_0> Fatih Terim <extra_id_1>
813,9391,2020,<extra_id_0> is the head coach of Huddersfield Town A.F.C..,<extra_id_0> Danny Cowley <extra_id_1>
814,9400,2020,<extra_id_0> is the head coach of Motherwell F.C..,<extra_id_0> Steve Robinson <extra_id_1>
815,9405,2020,<extra_id_0> is the head coach of Flamurtari Vlorë.,<extra_id_0> Ilir Daja <extra_id_1>
816,9414,2020,<extra_id_0> is the head coach of AFC Bournemouth.,<extra_id_0> Jason Tindall <extra_id_1>
817,9418,2020,<extra_id_0> is the head coach of KF Skënderbeu Korçë.,<extra_id_0> Ilir Daja <extra_id_1>
818,9429,2020,<extra_id_0> is the head coach of Hammarby Fotboll.,<extra_id_0> Stefan Billborn <extra_id_1>
819,9432,2020,<extra_id_0> is the head coach of Apollon Smyrna F.C..,<extra_id_0> Giorgos Paraschos <extra_id_1>
820,9439,2020,<extra_id_0> is the head coach of Morocco national football team.,<extra_id_0> Vahid Halilhodžić <extra_id_1>
821,9447,2020,<extra_id_0> is the head coach of MŠK Žilina.,<extra_id_0> Pavol Staňo <extra_id_1>
822,9451,2020,<extra_id_0> is the head coach of Frosinone Calcio.,<extra_id_0> Alessandro Nesta <extra_id_1>
823,9455,2020,<extra_id_0> is the head coach of NK Olimpija Ljubljana.,<extra_id_0> Dino Skender <extra_id_1>
824,9460,2020,<extra_id_0> is the head coach of Unione Sportiva Lecce.,<extra_id_0> Eugenio Corini <extra_id_1>
825,9467,2020,<extra_id_0> is the head coach of Greenock Morton F.C..,<extra_id_0> Jonatan Johansson <extra_id_1>
826,9472,2020,<extra_id_0> is the head coach of FK Vardar.,<extra_id_0> Aleksandar Vasoski <extra_id_1>
827,9477,2020,<extra_id_0> is the head coach of AC Omonia.,<extra_id_0> Henning Berg <extra_id_1>
828,9481,2020,<extra_id_0> is the head coach of FC Prishtina.,<extra_id_0> Zekirija Ramadan <extra_id_1>
829,9486,2020,<extra_id_0> is the head coach of SC Bastia.,<extra_id_0> Mathieu Chabert <extra_id_1>
830,9497,2020,<extra_id_0> is the head coach of Penn FC.,<extra_id_0> Raoul Voss <extra_id_1>
831,9502,2020,<extra_id_0> is the head coach of KS Vllaznia Shkodër.,<extra_id_0> Hasan Lika <extra_id_1>
832,9508,2020,<extra_id_0> is the head coach of HŠK Zrinjski Mostar.,<extra_id_0> Mladen Žižović <extra_id_1>
833,9516,2020,<extra_id_0> is the head coach of Helsingin Jalkapalloklubi.,<extra_id_0> Toni Koskela <extra_id_1>
834,9520,2020,<extra_id_0> is the head coach of VfL Bochum.,<extra_id_0> Robin Dutt <extra_id_1>
835,9531,2020,<extra_id_0> is the head coach of Gap Connah's Quay F.C..,<extra_id_0> Andy Morrison <extra_id_1>
836,9533,2020,<extra_id_0> is the head coach of Chamois Niortais F.C..,<extra_id_0> Franck Passi <extra_id_1>
837,9540,2020,<extra_id_0> is the head coach of K.R.C. Genk.,<extra_id_0> Hannes Wolf <extra_id_1>
838,9544,2020,<extra_id_0> is the head coach of FC Kairat.,<extra_id_0> Aleksey Shpilevsky <extra_id_1>
839,9550,2020,<extra_id_0> is the head coach of FC Academica Clinceni.,<extra_id_0> Ilie Poenaru <extra_id_1>
840,9561,2020,<extra_id_0> is the head coach of Atalanta B.C..,<extra_id_0> Gian Piero Gasperini <extra_id_1>
841,9572,2020,<extra_id_0> is the head coach of FCU Craiova 1948.,<extra_id_0> Nicolò Napoli <extra_id_1>
842,9578,2020,<extra_id_0> is the head coach of RCD Espanyol de Barcelona.,<extra_id_0> Vicente Moreno <extra_id_1>
843,9581,2020,<extra_id_0> is the head coach of Grasshopper Club Zürich.,<extra_id_0> Uli Forte <extra_id_1>
844,9586,2020,<extra_id_0> is the head coach of A.C. ChievoVerona.,<extra_id_0> Michele Marcolini <extra_id_1>
845,9597,2020,<extra_id_0> is the head coach of PFC CSKA Moscow.,<extra_id_0> Viktor Goncharenko <extra_id_1>
846,9602,2020,<extra_id_0> is the head coach of FK Kukësi.,<extra_id_0> Shpëtim Duro <extra_id_1>
847,9606,2020,<extra_id_0> is the head coach of NK Osijek.,<extra_id_0> Nenad Bjelica <extra_id_1>
848,9615,2020,<extra_id_0> is the head coach of B36 Tórshavn.,<extra_id_0> Jákup á Borg <extra_id_1>
849,9622,2020,<extra_id_0> is the head coach of KV Mechelen.,<extra_id_0> Wouter Vrancken <extra_id_1>
850,9625,2020,<extra_id_0> is the head coach of OFC Etar Veliko Tarnovo.,<extra_id_0> Petko Petkov <extra_id_1>
851,9632,2020,<extra_id_0> is the head coach of Società Polisportiva Ars et Labor.,<extra_id_0> Leonardo Semplici <extra_id_1>
852,9636,2020,<extra_id_0> is the head coach of Kalmar FF.,<extra_id_0> Nanne Bergstrand <extra_id_1>
853,9642,2020,<extra_id_0> is the head coach of Śląsk Wrocław.,<extra_id_0> Vítězslav Lavička <extra_id_1>
854,9644,2020,<extra_id_0> is the head coach of VVV-Venlo.,<extra_id_0> Hans de Koning <extra_id_1>
855,9647,2020,<extra_id_0> is the head coach of A.S. Nancy-Lorraine.,<extra_id_0> Jean-Louis Garcia <extra_id_1>
856,9651,2020,<extra_id_0> is the head coach of Real Oviedo.,<extra_id_0> José Ángel Ziganda <extra_id_1>
857,9659,2020,<extra_id_0> is the head coach of Brentford F.C..,<extra_id_0> Thomas Frank <extra_id_1>
858,9666,2020,<extra_id_0> is the head coach of Cowdenbeath F.C..,<extra_id_0> Gary Bollan <extra_id_1>
859,9673,2020,<extra_id_0> is the head coach of FC Rostov.,<extra_id_0> Valeri Karpin <extra_id_1>
860,9682,2020,<extra_id_0> is the head coach of EF Pro Cycling.,<extra_id_0> Andreas Klier <extra_id_1>
861,9688,2020,<extra_id_0> is the head coach of Pogoń Szczecin.,<extra_id_0> Kosta Runjaić <extra_id_1>
862,9691,2020,<extra_id_0> is the head coach of Arka Gdynia.,<extra_id_0> Ireneusz Mamrot <extra_id_1>
863,9701,2020,<extra_id_0> is the head coach of Deceuninck-Quick-Step.,<extra_id_0> Brian Holm <extra_id_1>
864,9709,2020,<extra_id_0> is the head coach of L.A.S.K. Linz.,<extra_id_0> Valérien Ismaël <extra_id_1>
865,9719,2020,<extra_id_0> is the head coach of Östersunds FK.,<extra_id_0> Amir Azrafshan <extra_id_1>
866,9722,2020,<extra_id_0> is the head coach of Aerostar Bacău.,<extra_id_0> Daniel Munteanu <extra_id_1>
867,9725,2020,<extra_id_0> is the head coach of Neftchi Baku PFC.,<extra_id_0> Roberto Bordin <extra_id_1>
868,9730,2020,<extra_id_0> is the head coach of F.C. Nantes.,<extra_id_0> Christian Gourcuff <extra_id_1>
869,9741,2020,<extra_id_0> is the head coach of SV Waldhof Mannheim.,<extra_id_0> Bernhard Trares <extra_id_1>
870,9752,2020,<extra_id_0> is the head coach of Belarus national football team.,<extra_id_0> Mikhail Markhel <extra_id_1>
871,9756,2020,<extra_id_0> is the head coach of Lyngby Boldklub.,<extra_id_0> Christian Nielsen <extra_id_1>
872,9764,2020,<extra_id_0> is the head coach of CSM Politehnica Iași.,<extra_id_0> Mircea Rednic <extra_id_1>
873,9770,2020,<extra_id_0> is the head coach of Silkeborg IF.,<extra_id_0> Kent Nielsen <extra_id_1>
874,9780,2020,<extra_id_0> is the head coach of Novo Nordisk.,<extra_id_0> Massimo Podenzana <extra_id_1>
875,9790,2020,<extra_id_0> is the head coach of A.C. Pisa 1909.,<extra_id_0> Luca D'Angelo <extra_id_1>
876,9793,2020,<extra_id_0> is the head coach of Rio Ave F.C..,<extra_id_0> Carlos Carvalhal <extra_id_1>
877,9809,2020,<extra_id_0> is the head coach of FC Aarau.,<extra_id_0> Sven Christ <extra_id_1>
878,9812,2020,<extra_id_0> is the head coach of IK Start.,<extra_id_0> Jóhannes Harðarson <extra_id_1>
879,9818,2020,<extra_id_0> is the head coach of NTT Pro Cycling Team.,<extra_id_0> Roger Hammond <extra_id_1>
880,9824,2020,<extra_id_0> is the head coach of FC Urartu.,<extra_id_0> Aleksandr Grigoryan <extra_id_1>
881,9827,2020,<extra_id_0> is the head coach of Szombathelyi Haladás.,<extra_id_0> János Mátyus <extra_id_1>
882,9831,2020,<extra_id_0> is the head coach of SK Sigma Olomouc.,<extra_id_0> Radoslav Látal <extra_id_1>
883,9842,2020,<extra_id_0> is the head coach of FC Slutsk.,<extra_id_0> Aleksandr Brazevich <extra_id_1>
884,9846,2020,<extra_id_0> is the head coach of SC Dnipro-1.,<extra_id_0> Dmytro Mykhaylenko <extra_id_1>
885,9857,2020,<extra_id_0> is the head coach of Gimnàstic de Tarragona.,<extra_id_0> Jose Antonio Seligrat Bernal <extra_id_1>
886,9860,2020,<extra_id_0> is the head coach of FC Torpedo Kutaisi.,<extra_id_0> Mikheil Ashvetia <extra_id_1>
887,9866,2020,<extra_id_0> is the head coach of Aalesunds FK.,<extra_id_0> Lars Bohinen <extra_id_1>
888,9869,2020,<extra_id_0> is the head coach of FK Dečić.,<extra_id_0> Edis Mulalić <extra_id_1>
889,9872,2020,<extra_id_0> is the head coach of 1. FK Příbram.,<extra_id_0> Pavel Horváth <extra_id_1>
890,9882,2020,<extra_id_0> is the head coach of Wolfsberger AC.,<extra_id_0> Ferdinand Feldhofer <extra_id_1>
891,9886,2020,<extra_id_0> is the head coach of SFC Opava.,<extra_id_0> Radoslav Kováč <extra_id_1>
892,9890,2020,<extra_id_0> is the head coach of Clube Desportivo das Aves.,<extra_id_0> Nuno Manta Santos <extra_id_1>
893,9900,2020,<extra_id_0> is the head coach of SV Wacker Burghausen.,<extra_id_0> Uwe Wolf <extra_id_1>
894,9911,2020,<extra_id_0> is the head coach of Florida Gators women's basketball.,<extra_id_0> Cameron Newbauer <extra_id_1>
895,9914,2020,<extra_id_0> is the head coach of HNK Gorica.,<extra_id_0> Valdas Dambrauskas <extra_id_1>
896,9916,2020,<extra_id_0> is the head coach of FC Rukh Lviv.,<extra_id_0> Ivan Fedyk <extra_id_1>
897,9927,2020,<extra_id_0> is the head coach of FC Viitorul Constanța.,<extra_id_0> Gheorghe Hagi <extra_id_1>
898,9932,2020,<extra_id_0> is the head coach of FC Minsk.,<extra_id_0> Andrey Razin <extra_id_1>
899,9935,2020,<extra_id_0> is the head coach of Turris-Oltul Turnu Măgurele.,<extra_id_0> Erik Lincar <extra_id_1>
900,9938,2020,<extra_id_0> is the head coach of FC ViOn Zlaté Moravce.,<extra_id_0> Karol Praženica <extra_id_1>
901,9942,2020,<extra_id_0> is the head coach of MFK Karviná.,<extra_id_0> Juraj Jarábek <extra_id_1>
902,9952,2020,<extra_id_0> is the head coach of FC Neman Grodno.,<extra_id_0> Igor Kovalevich <extra_id_1>
903,9962,2020,<extra_id_0> is the head coach of CF Fuenlabrada.,<extra_id_0> Baldomero Hermoso Herrera <extra_id_1>
904,9965,2020,<extra_id_0> is the head coach of FC Mordovia Saransk.,<extra_id_0> Oleg Vasilenko <extra_id_1>
905,9976,2020,<extra_id_0> is the head coach of FC Slavia-Mozyr.,<extra_id_0> Mihail Martsinovich <extra_id_1>
906,9979,2020,<extra_id_0> is the head coach of Kisvárda FC.,<extra_id_0> Attila Supka <extra_id_1>
907,9985,2020,<extra_id_0> is the head coach of FC Voluntari.,<extra_id_0> Cristiano Bergodi <extra_id_1>
908,9988,2020,<extra_id_0> is the head coach of Vital Concept.,<extra_id_0> Didier Rous <extra_id_1>
909,9991,2020,<extra_id_0> is the head coach of FK Spartaks Jūrmala.,<extra_id_0> Aleksey Yeryomenko <extra_id_1>
910,9996,2020,<extra_id_0> is the head coach of FC Orsha.,<extra_id_0> Mikalay Branfilaw <extra_id_1>
911,10001,2020,<extra_id_0> is the head coach of Royal Excel Mouscron.,<extra_id_0> Bernd Hollerbach <extra_id_1>
912,10006,2020,<extra_id_0> is the head coach of NK Domžale.,<extra_id_0> Dejan Djuranovič <extra_id_1>
913,10012,2020,<extra_id_0> is the head coach of SEG Racing Academy.,<extra_id_0> Michiel Elijzen <extra_id_1>
914,10020,2020,<extra_id_0> is the head coach of Thespakusatsu Gunma.,<extra_id_0> Keiichiro Nuno <extra_id_1>
915,10023,2020,<extra_id_0> is the head coach of FK Radnik Surdulica.,<extra_id_0> Simo Krunić <extra_id_1>
916,10025,2020,<extra_id_0> is the head coach of Íþróttabandalag Vestmannaeyja.,<extra_id_0> Helgi Sigurðsson <extra_id_1>
917,10039,2020,<extra_id_0> is the head coach of WB Veranclassic Aqua Protect.,<extra_id_0> Olivier Kaisen <extra_id_1>
918,10042,2020,<extra_id_0> is the head coach of PFC Kuban Krasnodar.,<extra_id_0> Andrei Gordeyev <extra_id_1>
919,10050,2020,<extra_id_0> is the head coach of FC Smolevichi.,<extra_id_0> Aleksandr Brazevich <extra_id_1>
920,10060,2020,<extra_id_0> is the head coach of FC Naftan Novopolotsk.,<extra_id_0> Taras Chopik <extra_id_1>
921,10064,2020,<extra_id_0> is the head coach of Bahrain-McLaren.,<extra_id_0> Vladimir Miholjević <extra_id_1>
922,10070,2020,<extra_id_0> is the head coach of ERA-Circus.,<extra_id_0> Marc Janssens <extra_id_1>
923,10079,2020,<extra_id_0> is the head coach of FK RFS.,<extra_id_0> Viktors Morozs <extra_id_1>
924,10082,2020,<extra_id_0> is the head coach of FC Rapid 1923.,<extra_id_0> Adrian Iencsi <extra_id_1>
925,10101,2020,Charlotte Hornets is owned by <extra_id_0>.,<extra_id_0> Michael Jordan <extra_id_1>
926,10112,2020,Nordland Line is owned by <extra_id_0>.,<extra_id_0> Bane NOR <extra_id_1>
927,10123,2020,Phase 10 is owned by <extra_id_0>.,<extra_id_0> Mattel <extra_id_1>
928,10134,2020,Flåm Line is owned by <extra_id_0>.,<extra_id_0> Bane NOR <extra_id_1>
929,10145,2020,Bergen Line is owned by <extra_id_0>.,<extra_id_0> Bane NOR <extra_id_1>
930,10161,2020,Rover is owned by <extra_id_0>.,<extra_id_0> Jaguar Land Rover <extra_id_1>
931,10172,2020,Wind River Systems is owned by <extra_id_0>.,<extra_id_0> TPG Capital <extra_id_1>
932,10183,2020,Stratolaunch Systems is owned by <extra_id_0>.,<extra_id_0> Cerberus Capital Management <extra_id_1>
933,10194,2020,Rauma Line is owned by <extra_id_0>.,<extra_id_0> Bane NOR <extra_id_1>
934,10205,2020,Yokohama DeNA BayStars is owned by <extra_id_0>.,<extra_id_0> DeNA <extra_id_1>
935,10216,2020,Rosewood Hotel Group is owned by <extra_id_0>.,<extra_id_0> Chow Tai Fook <extra_id_1>
936,10227,2020,Lanai is owned by <extra_id_0>.,<extra_id_0> Larry Ellison <extra_id_1>
937,10238,2020,Eurosport is owned by <extra_id_0>.,<extra_id_0> Discovery Inc. <extra_id_1>
938,10249,2020,Havas is owned by <extra_id_0>.,<extra_id_0> Vivendi <extra_id_1>
939,10253,2020,Dimension Films is owned by <extra_id_0>.,<extra_id_0> Lantern Entertainment <extra_id_1>
940,10258,2020,i is owned by <extra_id_0>.,<extra_id_0> Daily Mail and General Trust <extra_id_1>
941,10269,2020,Rizzoli Libri is owned by <extra_id_0>.,<extra_id_0> Arnoldo Mondadori Editore <extra_id_1>
942,10284,2020,Boston Dynamics is owned by <extra_id_0>.,<extra_id_0> SoftBank <extra_id_1>
943,10295,2020,Tanimachi Line is owned by <extra_id_0>.,<extra_id_0> Osaka Metro <extra_id_1>
944,10306,2020,Ruptly is owned by <extra_id_0>.,<extra_id_0> Rossiya Segodnya <extra_id_1>
945,10315,2020,Stade Pierre-Mauroy is owned by <extra_id_0>.,<extra_id_0> Eiffage <extra_id_1>
946,10326,2020,The Free Lance–Star is owned by <extra_id_0>.,<extra_id_0> Berkshire Hathaway <extra_id_1>
947,10337,2020,Place Ville Marie is owned by <extra_id_0>.,<extra_id_0> Ivanhoe Cambridge <extra_id_1>
948,10338,2020,Lausanne HC is owned by <extra_id_0>.,<extra_id_0> Zdeněk Bakala <extra_id_1>
949,10349,2020,Duracell is owned by <extra_id_0>.,<extra_id_0> Berkshire Hathaway <extra_id_1>
950,10360,2020,Westfield Wheaton is owned by <extra_id_0>.,<extra_id_0> Unibail Rodamco Westfield <extra_id_1>
951,10371,2020,Hero is owned by <extra_id_0>.,<extra_id_0> ABS-CBN Digital Media <extra_id_1>
952,10382,2020,Thawte Consulting is owned by <extra_id_0>.,<extra_id_0> NortonLifeLock <extra_id_1>
953,10393,2020,Viasat is owned by <extra_id_0>.,<extra_id_0> Nordic Entertainment Group <extra_id_1>
954,10404,2020,Dovre Line is owned by <extra_id_0>.,<extra_id_0> Bane NOR <extra_id_1>
955,10415,2020,Fox Entertainment Group is owned by <extra_id_0>.,<extra_id_0> 21st Century Fox <extra_id_1>
956,10426,2020,RV Melville is owned by <extra_id_0>.,<extra_id_0> Philippine Navy <extra_id_1>
957,10437,2020,Stadio Friuli is owned by <extra_id_0>.,<extra_id_0> Udinese Calcio <extra_id_1>
958,10447,2020,Nordic Regional Airlines is owned by <extra_id_0>.,<extra_id_0> Finnair <extra_id_1>
959,10458,2020,TechCrunch is owned by <extra_id_0>.,<extra_id_0> Verizon Media <extra_id_1>
960,10469,2020,Boy and Dog in a Johnnypump is owned by <extra_id_0>.,<extra_id_0> Kenneth C. Griffin <extra_id_1>
961,10486,2020,Hilton Athens is owned by <extra_id_0>.,<extra_id_0> Doğuş Holding <extra_id_1>
962,10497,2020,BlaBlaBus is owned by <extra_id_0>.,<extra_id_0> BlaBlaCar <extra_id_1>
963,10508,2020,Rauma shipyard is owned by <extra_id_0>.,<extra_id_0> Rauma <extra_id_1>
964,10519,2020,PanAmericano is owned by <extra_id_0>.,<extra_id_0> BTG Pactual <extra_id_1>
965,10530,2020,Hamburger Abendblatt is owned by <extra_id_0>.,<extra_id_0> Funke Mediengruppe <extra_id_1>
966,10541,2020,Rabbit is owned by <extra_id_0>.,<extra_id_0> Steven A. Cohen <extra_id_1>
967,10552,2020,Mountain Studios is owned by <extra_id_0>.,<extra_id_0> Mercury Phoenix Trust <extra_id_1>
968,10563,2020,Wells Fargo Center is owned by <extra_id_0>.,<extra_id_0> Ivanhoe Cambridge <extra_id_1>
969,10574,2020,Eastern Acoustic Works is owned by <extra_id_0>.,<extra_id_0> RCF <extra_id_1>
970,10583,2020,Fox Mobile Entertainment is owned by <extra_id_0>.,<extra_id_0> Freenet AG <extra_id_1>
971,10593,2020,Match! Game is owned by <extra_id_0>.,<extra_id_0> Gazprom-Media <extra_id_1>
972,10604,2020,Angaston Power Station is owned by <extra_id_0>.,<extra_id_0> Snowy Hydro <extra_id_1>
973,10615,2020,Portrait of Professor Benjamin H. Rand is owned by <extra_id_0>.,<extra_id_0> Crystal Bridges Museum of American Art <extra_id_1>
974,10626,2020,Linha do Sul is owned by <extra_id_0>.,<extra_id_0> Infrastructures of Portugal <extra_id_1>
975,10637,2020,Linha do Oeste is owned by <extra_id_0>.,<extra_id_0> Infrastructures of Portugal <extra_id_1>
976,10648,2020,Dothan Eagle is owned by <extra_id_0>.,<extra_id_0> Berkshire Hathaway <extra_id_1>
977,10659,2020,Leixões railway line is owned by <extra_id_0>.,<extra_id_0> Infrastructures of Portugal <extra_id_1>
978,10670,2020,Danville Register & Bee is owned by <extra_id_0>.,<extra_id_0> Berkshire Hathaway <extra_id_1>
979,10681,2020,Ramal de Braga is owned by <extra_id_0>.,<extra_id_0> Infrastructures of Portugal <extra_id_1>
980,10692,2020,Kevitsa mine is owned by <extra_id_0>.,<extra_id_0> Boliden AB <extra_id_1>
